DT,dwpt,prcp,pres,temp,wdir,rhum,wspd
2022-06-12 20:00:00,16.4,0.0,1008.4,38.1,190.0,28.0,7.6
2022-06-12 21:00:00,15.5,0.0,1007.4,39.7,170.0,25.0,16.6
2022-06-12 22:00:00,14.0,0.0,1007.4,39.7,170.0,22.0,16.6
2022-06-12 23:00:00,14.7,0.0,1006.7,40.0,170.0,23.0,20.5
2022-06-13 00:00:00,14.2,0.0,1007.1,36.8,140.0,26.0,18.4
2022-06-13 01:00:00,14.2,0.0,1007.1,36.8,140.0,26.0,18.4
2022-06-13 02:00:00,23.1,0.0,1009.5,30.4,150.0,65.0,22.3
2022-06-13 03:00:00,22.9,0.0,1010.5,28.4,150.0,72.0,18.4
2022-06-13 04:00:00,23.5,0.0,1011.2,27.0,150.0,81.0,16.6
2022-06-13 05:00:00,23.5,0.0,1011.2,27.0,150.0,81.0,16.6
2022-06-13 06:00:00,23.8,0.0,1011.2,26.3,160.0,86.0,16.6
2022-06-13 07:00:00,23.9,0.0,1011.1,24.9,180.0,94.0,14.8
2022-06-13 08:00:00,23.9,0.0,1011.1,24.9,180.0,94.0,14.8
2022-06-13 09:00:00,23.7,0.0,1011.4,24.6,180.0,95.0,9.4
2022-06-13 10:00:00,23.0,0.0,1011.5,23.2,150.0,99.0,7.6
2022-06-13 11:00:00,23.8,0.0,1012.2,24.0,150.0,99.0,7.6
2022-06-13 12:00:00,23.8,0.0,1012.2,24.0,150.0,99.0,7.6
2022-06-13 13:00:00,25.0,0.0,1013.2,26.0,160.0,94.0,11.2
2022-06-13 14:00:00,22.9,0.0,1013.5,26.9,180.0,79.0,16.6
2022-06-13 15:00:00,20.2,0.0,1013.2,29.6,180.0,57.0,18.4
2022-06-13 16:00:00,18.0,0.0,1012.9,31.8,180.0,44.0,22.3
2022-06-13 17:00:00,15.9,0.0,1012.9,33.4,160.0,35.0,29.5
2022-06-13 18:00:00,14.8,0.0,1011.5,36.1,160.0,30.0,27.7
2022-06-13 19:00:00,13.6,0.0,1011.5,36.1,160.0,26.0,27.7
2022-06-13 20:00:00,13.0,0.0,1009.8,37.1,180.0,24.0,22.3
2022-06-13 21:00:00,14.4,0.0,1009.8,37.1,180.0,26.0,22.3
2022-06-13 22:00:00,18.1,0.0,1008.8,35.9,160.0,35.0,35.3
2022-06-13 23:00:00,18.1,0.0,1008.8,35.9,160.0,35.0,29.5
2022-06-14 00:00:00,20.0,0.0,1009.2,34.4,150.0,43.0,31.7
2022-06-14 01:00:00,21.8,0.0,1009.9,30.1,160.0,61.0,29.5
2022-06-14 02:00:00,22.3,0.0,1010.5,28.5,150.0,69.0,27.7
2022-06-14 03:00:00,22.4,0.0,1011.5,27.4,150.0,74.0,25.9
2022-06-14 04:00:00,22.4,0.0,1011.5,27.4,150.0,74.0,25.9
2022-06-14 05:00:00,22.9,0.0,1012.2,26.9,160.0,79.0,24.1
2022-06-14 06:00:00,22.6,0.0,1012.1,26.8,170.0,78.0,20.5
2022-06-14 07:00:00,22.6,0.0,1012.1,26.8,180.0,78.0,25.9
2022-06-14 08:00:00,23.1,0.0,1011.8,26.0,170.0,84.0,24.1
2022-06-14 09:00:00,22.8,0.0,1011.8,26.1,170.0,82.0,24.1
2022-06-14 10:00:00,22.9,0.0,1011.8,25.6,170.0,85.0,18.4
2022-06-14 11:00:00,22.6,0.0,1011.8,24.7,170.0,88.0,16.6
2022-06-14 12:00:00,23.1,0.0,1012.6,26.0,160.0,84.0,20.5
2022-06-14 13:00:00,22.5,0.0,1013.2,26.9,180.0,77.0,22.3
2022-06-14 14:00:00,22.5,0.0,1013.2,26.9,180.0,77.0,22.3
2022-06-14 15:00:00,20.0,0.0,1013.2,31.0,200.0,52.0,22.3
2022-06-14 16:00:00,18.5,0.0,1013.2,32.7,170.0,43.0,35.3
2022-06-14 17:00:00,18.5,0.0,1012.5,33.6,180.0,43.0,35.3
2022-06-14 18:00:00,16.5,0.0,1012.5,33.6,180.0,36.0,33.5
2022-06-14 19:00:00,16.7,0.0,1011.1,36.3,160.0,36.0,35.3
2022-06-14 20:00:00,14.9,0.0,1011.1,36.3,160.0,28.0,44.6
2022-06-14 21:00:00,15.7,0.0,1009.8,35.6,140.0,31.0,37.1
2022-06-14 22:00:00,14.3,0.0,1009.5,34.6,150.0,28.0,29.5
2022-06-14 23:00:00,15.5,0.0,1009.2,33.7,150.0,32.0,31.7
2022-06-15 00:00:00,18.2,0.0,1009.2,33.7,150.0,40.0,31.7
2022-06-15 01:00:00,21.3,0.0,1009.9,31.1,150.0,56.0,40.7
2022-06-15 02:00:00,22.4,0.0,1009.9,28.6,150.0,69.0,25.9
2022-06-15 03:00:00,22.3,0.0,1010.6,28.0,150.0,71.0,24.1
2022-06-15 04:00:00,22.5,0.0,1012.5,26.9,150.0,77.0,29.5
2022-06-15 05:00:00,22.5,0.0,1012.5,26.9,160.0,77.0,22.3
2022-06-15 06:00:00,22.7,0.0,1012.9,26.4,160.0,80.0,20.5
2022-06-15 07:00:00,22.7,0.0,1012.8,26.6,170.0,79.0,22.3
2022-06-15 08:00:00,22.7,0.0,1012.8,26.6,180.0,79.0,22.3
2022-06-15 09:00:00,22.4,0.0,1012.8,26.5,170.0,78.0,25.9
2022-06-15 10:00:00,22.1,0.0,1012.5,26.0,170.0,79.0,22.3
2022-06-15 11:00:00,22.0,0.0,1012.9,26.1,170.0,78.0,18.4
2022-06-15 12:00:00,22.4,0.0,1013.2,26.3,170.0,79.0,14.8
2022-06-15 13:00:00,22.3,0.0,1014.0,27.6,170.0,73.0,20.5
2022-06-15 14:00:00,22.3,0.0,1014.0,27.6,170.0,73.0,20.5
2022-06-15 15:00:00,21.7,0.0,1014.3,28.7,180.0,66.0,24.1
2022-06-15 16:00:00,21.0,0.0,1014.3,29.3,180.0,61.0,24.1
2022-06-15 17:00:00,20.4,0.0,1014.6,30.5,180.0,55.0,18.4
2022-06-15 18:00:00,20.4,0.0,1014.6,30.5,190.0,55.0,20.5
2022-06-15 19:00:00,18.9,0.0,1014.3,32.4,160.0,45.0,20.5
2022-06-15 20:00:00,18.8,0.0,1012.9,33.5,130.0,42.0,18.4
2022-06-15 21:00:00,18.8,0.0,1012.5,33.5,130.0,42.0,18.4
2022-06-15 22:00:00,18.1,0.0,1012.2,33.7,140.0,40.0,16.6
2022-06-15 23:00:00,17.8,0.0,1012.2,33.7,140.0,39.0,16.6
2022-06-16 00:00:00,16.3,0.0,1011.8,32.6,140.0,36.0,18.4
2022-06-16 01:00:00,17.3,0.0,1014.0,32.6,140.0,40.0,18.4
2022-06-16 02:00:00,21.7,0.0,1015.0,29.2,150.0,64.0,29.5
2022-06-16 03:00:00,21.6,0.0,1016.0,27.6,150.0,70.0,25.9
2022-06-16 04:00:00,21.6,0.0,1016.0,27.6,150.0,70.0,25.9
2022-06-16 05:00:00,23.3,0.0,1016.0,25.4,170.0,88.0,20.5
2022-06-16 06:00:00,23.3,0.0,1017.0,25.4,170.0,88.0,20.5
2022-06-16 07:00:00,23.3,0.0,1015.6,24.9,170.0,91.0,14.8
2022-06-16 08:00:00,23.3,0.0,1015.6,24.9,170.0,91.0,14.8
2022-06-16 09:00:00,23.2,0.0,1015.6,25.3,180.0,88.0,16.6
2022-06-16 10:00:00,23.1,0.0,1016.0,23.8,160.0,96.0,9.4
2022-06-16 11:00:00,23.1,0.0,1016.0,23.8,160.0,96.0,9.4
2022-06-16 12:00:00,23.3,0.0,1016.6,23.6,150.0,98.0,5.4
2022-06-16 13:00:00,22.0,0.0,1017.7,26.4,200.0,77.0,14.8
2022-06-16 14:00:00,22.0,0.0,1017.7,26.4,200.0,77.0,14.8
2022-06-16 15:00:00,19.7,0.0,1017.7,30.7,160.0,52.0,16.6
2022-06-16 16:00:00,19.7,0.0,1017.7,30.7,160.0,52.0,16.6
2022-06-16 17:00:00,18.1,0.0,1017.3,32.3,190.0,43.0,7.6
2022-06-16 18:00:00,14.9,0.0,1016.6,34.5,170.0,31.0,20.5
2022-06-16 19:00:00,13.2,0.0,1016.2,36.4,160.0,25.0,16.6
2022-06-16 20:00:00,13.6,0.0,1014.5,37.4,130.0,25.0,20.5
2022-06-16 21:00:00,12.8,0.0,1014.5,37.4,130.0,23.0,20.5
2022-06-16 22:00:00,11.3,0.0,1014.2,38.2,120.0,20.0,16.6
2022-06-16 23:00:00,10.8,0.0,1013.5,37.6,160.0,20.0,18.4
2022-06-17 00:00:00,12.9,0.0,1013.2,34.9,120.0,24.0,18.4
2022-06-17 01:00:00,16.0,0.0,1013.9,32.1,120.0,38.0,18.4
2022-06-17 02:00:00,16.2,0.0,1015.3,30.2,150.0,43.0,27.7
2022-06-17 03:00:00,17.9,0.0,1015.9,28.7,170.0,52.0,16.6
2022-06-17 04:00:00,17.9,0.0,1015.9,28.7,170.0,52.0,16.6
2022-06-17 05:00:00,19.5,0.0,1016.6,26.9,200.0,64.0,11.2
2022-06-17 06:00:00,19.5,0.0,1016.6,26.9,200.0,64.0,11.2
2022-06-17 07:00:00,21.0,0.0,1016.3,23.7,170.0,85.0,5.4
2022-06-17 08:00:00,21.5,0.0,1015.6,24.6,220.0,83.0,7.6
2022-06-17 09:00:00,21.5,0.0,1015.6,24.6,220.0,83.0,7.6
2022-06-17 10:00:00,21.6,0.0,1015.6,23.9,220.0,87.0,5.4
2022-06-17 11:00:00,21.6,0.0,1015.6,23.9,220.0,87.0,5.4
2022-06-17 12:00:00,21.8,0.0,1015.9,23.9,250.0,88.0,5.4
2022-06-17 13:00:00,22.2,0.0,1016.6,24.3,0.0,88.0,0.0
2022-06-17 14:00:00,20.3,0.0,1017.0,27.7,230.0,64.0,9.4
2022-06-17 15:00:00,20.3,0.0,1017.0,27.7,230.0,64.0,9.4
2022-06-17 16:00:00,20.3,0.0,1017.0,28.6,0.0,61.0,0.0
2022-06-17 17:00:00,18.9,0.0,1016.3,32.4,150.0,45.0,14.8
2022-06-17 18:00:00,17.4,0.0,1015.6,33.7,0.0,38.0,0.0
2022-06-17 19:00:00,17.4,0.0,1015.6,33.7,0.0,38.0,0.0
2022-06-17 20:00:00,17.4,0.0,1013.5,35.0,160.0,36.0,9.4
2022-06-17 21:00:00,16.3,0.0,1012.5,35.4,160.0,33.0,13.0
2022-06-17 22:00:00,15.6,0.0,1012.2,35.9,130.0,30.0,16.6
2022-06-17 23:00:00,15.6,0.0,1012.2,35.9,130.0,30.0,16.6
2022-06-18 00:00:00,15.2,0.0,1011.9,34.2,130.0,32.0,14.8
2022-06-18 01:00:00,16.0,0.0,1012.3,30.8,140.0,41.0,18.4
2022-06-18 02:00:00,19.1,0.0,1013.2,30.4,150.0,51.0,20.5
2022-06-18 03:00:00,19.1,0.0,1013.2,30.4,150.0,51.0,20.5
2022-06-18 04:00:00,19.9,0.0,1014.3,28.7,150.0,59.0,22.3
2022-06-18 05:00:00,20.0,0.0,1013.9,26.4,170.0,68.0,13.0
2022-06-18 06:00:00,19.4,0.0,1013.5,25.7,190.0,68.0,14.8
2022-06-18 07:00:00,19.4,0.0,1013.5,25.7,190.0,68.0,14.8
2022-06-18 08:00:00,20.0,0.0,1013.9,24.3,180.0,77.0,11.2
2022-06-18 09:00:00,22.1,0.0,1014.2,24.0,190.0,89.0,11.2
2022-06-18 10:00:00,21.9,0.0,1014.9,23.8,210.0,89.0,7.6
2022-06-18 11:00:00,22.0,0.0,1015.3,22.2,0.0,99.0,0.0
2022-06-18 12:00:00,22.0,0.0,1015.3,22.2,0.0,99.0,0.0
2022-06-18 13:00:00,22.6,0.0,1016.0,24.0,170.0,92.0,9.4
2022-06-18 14:00:00,21.1,0.0,1016.6,26.3,200.0,73.0,11.2
2022-06-18 15:00:00,20.7,0.0,1016.3,27.1,200.0,68.0,5.4
2022-06-18 16:00:00,19.9,0.0,1016.0,29.9,190.0,55.0,7.6
2022-06-18 17:00:00,18.2,0.0,1015.3,32.0,120.0,44.0,14.8
2022-06-18 18:00:00,18.2,0.0,1015.3,32.0,120.0,44.0,14.8
2022-06-18 19:00:00,17.2,0.0,1013.9,34.7,180.0,37.0,16.6
2022-06-18 20:00:00,15.1,0.0,1013.9,34.7,180.0,31.0,16.6
2022-06-18 21:00:00,14.6,0.0,1012.5,36.1,120.0,28.0,11.2
2022-06-18 22:00:00,14.7,0.0,1011.8,36.7,120.0,27.0,16.6
2022-06-18 23:00:00,14.7,0.0,1011.8,36.7,120.0,27.0,16.6
2022-06-19 00:00:00,17.6,0.0,1012.2,33.9,130.0,38.0,20.5
2022-06-19 01:00:00,17.6,0.0,1012.2,33.9,170.0,38.0,31.7
2022-06-19 02:00:00,20.3,0.0,1013.2,30.0,160.0,56.0,22.3
2022-06-19 03:00:00,20.6,0.0,1013.9,28.6,160.0,62.0,16.6
2022-06-19 04:00:00,20.6,0.0,1013.9,28.6,160.0,62.0,16.6
2022-06-19 05:00:00,21.5,0.0,1014.9,25.8,160.0,77.0,13.0
2022-06-19 06:00:00,21.5,0.0,1014.9,25.8,160.0,77.0,13.0
2022-06-19 07:00:00,21.8,0.0,1014.9,24.1,160.0,87.0,9.4
2022-06-19 08:00:00,22.1,0.0,1014.9,24.0,0.0,89.0,0.0
2022-06-19 09:00:00,22.9,0.0,1014.9,24.5,200.0,91.0,5.4
2022-06-19 10:00:00,23.0,0.0,1015.2,24.4,0.0,92.0,0.0
2022-06-19 11:00:00,23.3,0.0,1015.6,24.2,200.0,95.0,5.4
2022-06-19 12:00:00,23.3,0.0,1015.6,24.2,200.0,95.0,5.4
2022-06-19 13:00:00,23.9,0.0,1016.3,24.8,0.0,95.0,0.0
2022-06-19 14:00:00,23.1,0.0,1016.6,26.6,150.0,81.0,5.4
2022-06-19 15:00:00,20.7,0.0,1016.6,30.5,150.0,56.0,9.4
2022-06-19 16:00:00,20.7,0.0,1016.6,30.5,150.0,56.0,9.4
2022-06-19 17:00:00,19.1,0.0,1016.0,32.9,120.0,46.0,14.8
2022-06-19 18:00:00,18.3,0.0,1016.0,32.9,120.0,42.0,14.8
2022-06-19 19:00:00,15.8,0.0,1015.2,34.9,110.0,32.0,24.1
2022-06-19 20:00:00,15.9,0.0,1014.2,35.1,140.0,32.0,9.4
2022-06-19 21:00:00,15.5,0.0,1012.8,36.9,130.0,30.0,20.5
2022-06-19 22:00:00,14.2,0.0,1012.2,37.3,150.0,26.0,18.4
2022-06-19 23:00:00,14.0,0.0,1012.2,37.3,150.0,25.0,18.4
2022-06-20 00:00:00,13.4,0.0,1012.2,36.6,150.0,25.0,24.1
2022-06-20 01:00:00,17.6,0.0,1012.9,32.5,140.0,41.0,24.1
2022-06-20 02:00:00,18.4,0.0,1013.5,30.7,140.0,48.0,24.1
2022-06-20 03:00:00,18.4,0.0,1013.5,30.7,160.0,48.0,22.3
2022-06-20 04:00:00,18.3,0.0,1014.6,27.6,170.0,57.0,13.0
2022-06-20 05:00:00,18.3,0.0,1014.6,27.6,170.0,57.0,13.0
2022-06-20 06:00:00,19.0,0.0,1014.9,26.4,180.0,64.0,14.8
2022-06-20 07:00:00,19.5,0.0,1015.3,22.9,110.0,81.0,5.4
2022-06-20 08:00:00,19.5,0.0,1015.3,22.9,110.0,81.0,5.4
2022-06-20 09:00:00,21.1,0.0,1015.9,23.0,0.0,89.0,0.0
2022-06-20 10:00:00,21.4,0.0,1015.9,23.3,210.0,89.0,7.6
2022-06-20 11:00:00,22.4,0.0,1016.6,24.1,0.0,90.0,0.0
2022-06-20 12:00:00,23.2,0.0,1016.9,23.9,0.0,96.0,0.0
2022-06-20 13:00:00,23.1,0.0,1018.0,26.0,170.0,84.0,7.6
2022-06-20 14:00:00,22.6,0.0,1018.0,26.8,200.0,78.0,11.2
2022-06-20 15:00:00,21.4,0.0,1018.0,28.9,200.0,64.0,13.0
2022-06-20 16:00:00,19.2,0.0,1018.0,32.3,150.0,46.0,13.0
2022-06-20 17:00:00,19.2,0.0,1018.0,32.3,150.0,46.0,13.0
2022-06-20 18:00:00,16.7,0.0,1016.3,35.7,130.0,35.0,18.4
2022-06-20 19:00:00,16.0,0.0,1016.0,35.4,160.0,31.0,20.5
2022-06-20 20:00:00,15.7,0.0,1014.9,35.8,140.0,31.0,11.2
2022-06-20 21:00:00,15.0,0.0,1014.9,35.8,140.0,29.0,11.2
2022-06-20 22:00:00,14.8,0.0,1013.9,36.3,140.0,27.0,18.4
2022-06-20 23:00:00,14.9,0.0,1013.9,36.3,140.0,28.0,18.4
2022-06-21 00:00:00,13.6,0.0,1013.5,36.9,120.0,25.0,18.4
2022-06-21 01:00:00,14.6,0.0,1013.6,34.1,130.0,31.0,13.0
2022-06-21 02:00:00,18.2,0.0,1014.2,31.6,140.0,45.0,18.4
2022-06-21 03:00:00,18.2,0.0,1014.2,31.6,160.0,45.0,25.9
2022-06-21 04:00:00,19.5,0.0,1016.2,28.9,170.0,57.0,16.6
2022-06-21 05:00:00,20.3,0.0,1016.6,27.7,170.0,64.0,13.0
2022-06-21 06:00:00,20.4,0.0,1016.6,25.1,150.0,75.0,7.6
2022-06-21 07:00:00,20.4,0.0,1016.6,25.1,150.0,75.0,7.6
2022-06-21 08:00:00,20.8,0.0,1016.9,24.5,150.0,80.0,7.6
2022-06-21 09:00:00,21.1,0.0,1017.6,23.2,0.0,88.0,0.0
2022-06-21 10:00:00,21.3,0.0,1018.0,22.8,60.0,91.0,5.4
2022-06-21 11:00:00,21.3,0.0,1018.0,22.8,60.0,91.0,5.4
2022-06-21 12:00:00,22.4,0.0,1018.6,25.3,0.0,84.0,0.0
2022-06-21 13:00:00,22.4,0.0,1018.6,25.3,0.0,84.0,0.0
2022-06-21 14:00:00,23.3,0.0,1019.3,27.7,130.0,77.0,5.4
2022-06-21 15:00:00,21.8,0.0,1019.3,29.9,170.0,62.0,9.4
2022-06-21 16:00:00,21.0,0.0,1018.6,31.1,170.0,55.0,7.6
2022-06-21 17:00:00,19.7,0.0,1018.3,33.8,200.0,45.0,7.6
2022-06-21 18:00:00,18.3,0.0,1018.3,33.8,200.0,40.0,7.6
2022-06-21 19:00:00,17.4,0.0,1016.9,36.2,120.0,35.0,16.6
2022-06-21 20:00:00,16.4,0.0,1016.9,36.2,120.0,31.0,16.6
2022-06-21 21:00:00,15.4,0.0,1015.9,36.9,70.0,28.0,7.6
2022-06-21 22:00:00,15.4,0.0,1015.9,36.9,70.0,28.0,7.6
2022-06-21 23:00:00,14.4,0.0,1014.9,36.7,140.0,26.0,14.8
2022-06-22 00:00:00,12.9,0.0,1014.9,36.7,140.0,24.0,14.8
2022-06-22 01:00:00,17.3,0.0,1016.3,31.8,140.0,42.0,29.5
2022-06-22 02:00:00,17.3,0.0,1016.3,31.8,160.0,42.0,33.5
2022-06-22 03:00:00,18.8,0.0,1017.3,30.0,160.0,51.0,25.9
2022-06-22 04:00:00,21.2,0.0,1018.6,26.9,150.0,71.0,7.6
2022-06-22 05:00:00,21.8,0.0,1018.7,25.3,150.0,81.0,11.2
2022-06-22 06:00:00,22.2,0.0,1018.3,24.5,150.0,87.0,5.4
2022-06-22 07:00:00,22.2,0.0,1018.3,24.5,150.0,87.0,5.4
2022-06-22 08:00:00,22.2,0.0,1018.0,23.4,0.0,93.0,0.0
2022-06-22 09:00:00,23.1,0.0,1017.6,24.1,150.0,94.0,5.4
2022-06-22 10:00:00,22.9,0.0,1018.0,23.6,0.0,96.0,0.0
2022-06-22 11:00:00,22.5,0.0,1018.3,22.8,130.0,98.0,5.4
2022-06-22 12:00:00,22.5,0.0,1018.3,22.8,130.0,98.0,5.4
2022-06-22 13:00:00,23.9,0.0,1019.0,25.3,140.0,92.0,9.4
2022-06-22 14:00:00,22.9,0.0,1019.3,27.5,190.0,76.0,9.4
2022-06-22 15:00:00,19.0,0.0,1019.3,31.3,160.0,48.0,14.8
2022-06-22 16:00:00,19.0,0.0,1019.3,31.3,160.0,48.0,14.8
2022-06-22 17:00:00,18.9,0.0,1019.0,32.0,150.0,46.0,16.6
2022-06-22 18:00:00,17.9,0.0,1018.0,34.1,150.0,40.0,13.0
2022-06-22 19:00:00,16.9,0.0,1017.0,34.8,180.0,36.0,7.6
2022-06-22 20:00:00,16.2,0.0,1015.9,35.3,0.0,33.0,0.0
2022-06-22 21:00:00,15.6,0.0,1015.2,36.5,120.0,31.0,11.2
2022-06-22 22:00:00,15.1,0.0,1015.2,36.5,120.0,28.0,11.2
2022-06-22 23:00:00,15.0,0.0,1013.9,36.1,170.0,28.0,9.4
2022-06-23 00:00:00,14.7,0.0,1013.9,36.1,170.0,28.0,9.4
2022-06-23 01:00:00,16.1,0.0,1014.2,34.7,150.0,33.0,14.8
2022-06-23 02:00:00,16.6,0.0,1014.3,31.4,140.0,41.0,13.0
2022-06-23 03:00:00,17.4,0.0,1015.6,30.3,170.0,46.0,20.5
2022-06-23 04:00:00,19.7,0.0,1015.9,28.8,180.0,58.0,18.4
2022-06-23 05:00:00,19.7,0.0,1015.9,28.8,180.0,58.0,18.4
2022-06-23 06:00:00,19.7,0.0,1015.6,27.1,200.0,64.0,11.2
2022-06-23 07:00:00,19.7,0.0,1015.6,27.1,200.0,64.0,11.2
2022-06-23 08:00:00,18.9,0.0,1015.2,26.0,210.0,65.0,11.2
2022-06-23 09:00:00,18.9,0.0,1015.2,26.0,210.0,65.0,11.2
2022-06-23 10:00:00,19.1,0.0,1015.6,25.0,240.0,70.0,5.4
2022-06-23 11:00:00,19.1,0.0,1015.6,25.0,240.0,70.0,5.4
2022-06-23 12:00:00,19.9,0.0,1015.9,23.1,140.0,82.0,5.4
2022-06-23 13:00:00,20.0,0.0,1015.9,25.7,210.0,71.0,5.4
2022-06-23 14:00:00,20.0,0.0,1016.3,28.0,250.0,62.0,9.4
2022-06-23 15:00:00,16.1,0.0,1015.6,32.2,0.0,38.0,0.0
2022-06-23 16:00:00,16.1,0.0,1015.6,32.2,0.0,38.0,0.0
2022-06-23 17:00:00,15.2,0.0,1015.2,33.7,0.0,33.0,0.0
2022-06-23 18:00:00,14.8,0.0,1013.5,35.7,160.0,30.0,14.8
2022-06-23 19:00:00,14.4,0.0,1012.5,36.2,160.0,28.0,9.4
2022-06-23 20:00:00,14.2,0.0,1012.5,36.2,160.0,27.0,9.4
2022-06-23 21:00:00,12.5,0.0,1010.8,37.1,200.0,23.0,9.4
2022-06-23 22:00:00,12.5,0.0,1010.8,37.1,200.0,23.0,9.4
2022-06-23 23:00:00,11.6,0.0,1010.1,37.1,140.0,21.0,16.6
2022-06-24 00:00:00,12.4,0.0,1010.5,35.4,130.0,25.0,13.0
2022-06-24 01:00:00,12.4,0.0,1010.5,35.4,130.0,25.0,13.0
2022-06-24 02:00:00,13.2,0.0,1010.5,30.9,130.0,34.0,13.0
2022-06-24 03:00:00,18.8,0.0,1011.8,30.0,140.0,51.0,20.5
2022-06-24 04:00:00,19.3,0.0,1012.2,28.7,170.0,57.0,18.4
2022-06-24 05:00:00,19.5,0.0,1012.5,27.2,180.0,63.0,13.0
2022-06-24 06:00:00,20.2,0.0,1012.5,26.8,200.0,67.0,11.2
2022-06-24 07:00:00,20.2,0.0,1012.5,26.8,200.0,67.0,11.2
2022-06-24 08:00:00,21.1,0.0,1012.5,25.9,200.0,75.0,11.2
2022-06-24 09:00:00,21.7,0.0,1012.5,24.0,200.0,87.0,5.4
2022-06-24 10:00:00,21.7,0.0,1012.5,24.0,200.0,87.0,5.4
2022-06-24 11:00:00,22.6,0.0,1012.5,24.0,210.0,92.0,7.6
2022-06-24 12:00:00,20.8,0.0,1012.9,21.0,150.0,99.0,5.4
2022-06-24 13:00:00,23.6,0.0,1013.2,24.3,210.0,96.0,11.2
2022-06-24 14:00:00,20.2,0.0,1013.9,28.7,220.0,60.0,13.0
2022-06-24 15:00:00,19.5,0.0,1013.5,30.8,240.0,51.0,9.4
2022-06-24 16:00:00,18.7,0.0,1013.2,32.5,220.0,44.0,13.0
2022-06-24 17:00:00,18.7,0.0,1013.2,32.5,220.0,44.0,13.0
2022-06-24 18:00:00,16.6,0.0,1012.8,33.7,150.0,36.0,13.0
2022-06-24 19:00:00,15.5,0.0,1011.8,35.2,210.0,31.0,18.4
2022-06-24 20:00:00,14.3,0.0,1010.1,37.5,170.0,27.0,14.8
2022-06-24 21:00:00,14.1,0.0,1010.1,37.5,170.0,25.0,14.8
2022-06-24 22:00:00,13.4,0.0,1009.1,37.9,170.0,23.0,20.5
2022-06-24 23:00:00,13.2,0.0,1009.1,37.9,170.0,23.0,20.5
2022-06-25 00:00:00,12.7,0.0,1009.1,35.9,140.0,23.0,16.6
2022-06-25 01:00:00,14.0,0.0,1009.1,35.9,140.0,27.0,16.6
2022-06-25 02:00:00,17.4,0.0,1009.8,33.2,150.0,39.0,35.3
2022-06-25 03:00:00,17.8,0.0,1011.8,28.9,160.0,51.0,16.6
2022-06-25 04:00:00,17.8,0.0,1011.8,28.9,160.0,51.0,16.6
2022-06-25 05:00:00,19.5,0.0,1012.2,27.4,160.0,62.0,16.6
2022-06-25 06:00:00,20.9,0.0,1012.5,26.4,160.0,72.0,20.5
2022-06-25 07:00:00,21.7,0.0,1012.5,25.4,180.0,80.0,11.2
2022-06-25 08:00:00,23.1,0.0,1012.8,25.0,190.0,89.0,13.0
2022-06-25 09:00:00,23.1,0.0,1012.8,25.0,190.0,89.0,13.0
2022-06-25 10:00:00,22.9,0.0,1013.1,24.5,200.0,91.0,11.2
2022-06-25 11:00:00,22.4,0.0,1013.5,24.7,210.0,87.0,18.4
2022-06-25 12:00:00,22.5,0.0,1014.2,25.0,210.0,86.0,16.6
2022-06-25 13:00:00,21.8,0.0,1014.6,26.8,210.0,74.0,16.6
2022-06-25 14:00:00,21.8,0.0,1014.6,26.8,210.0,74.0,20.5
2022-06-25 15:00:00,19.2,0.0,1014.9,30.5,170.0,51.0,20.5
2022-06-25 16:00:00,19.2,0.0,1014.9,30.5,170.0,51.0,20.5
2022-06-25 17:00:00,17.2,0.0,1014.2,33.3,200.0,41.0,13.0
2022-06-25 18:00:00,15.8,0.0,1014.2,33.3,200.0,35.0,13.0
2022-06-25 19:00:00,13.9,0.0,1013.5,35.1,170.0,28.0,13.0
2022-06-25 20:00:00,12.0,0.0,1013.2,36.4,140.0,23.0,14.8
2022-06-25 21:00:00,11.8,0.0,1012.2,37.0,190.0,22.0,13.0
2022-06-25 22:00:00,11.3,0.0,1011.1,37.1,150.0,21.0,9.4
2022-06-25 23:00:00,12.5,0.0,1011.1,36.6,150.0,23.0,9.4
2022-06-26 00:00:00,12.8,0.0,1011.5,34.6,110.0,24.0,20.5
2022-06-26 01:00:00,11.7,0.0,1011.5,34.6,150.0,25.0,22.3
2022-06-26 02:00:00,12.1,0.0,1012.6,32.4,140.0,29.0,18.4
2022-06-26 03:00:00,13.7,0.0,1013.5,30.5,150.0,36.0,24.1
2022-06-26 04:00:00,20.3,0.0,1015.9,26.7,160.0,68.0,16.6
2022-06-26 05:00:00,21.6,0.0,1016.3,25.1,150.0,81.0,11.2
2022-06-26 06:00:00,21.6,0.0,1016.3,25.1,150.0,81.0,11.2
2022-06-26 07:00:00,23.1,0.0,1016.2,25.2,200.0,88.0,7.6
2022-06-26 08:00:00,23.1,0.0,1016.2,24.5,180.0,92.0,5.4
2022-06-26 09:00:00,23.1,0.0,1016.2,24.5,180.0,92.0,5.4
2022-06-26 10:00:00,23.4,0.0,1016.6,23.6,0.0,99.0,0.0
2022-06-26 11:00:00,23.4,0.0,1016.6,23.6,0.0,99.0,0.0
2022-06-26 12:00:00,22.8,0.0,1016.6,23.0,0.0,99.0,0.0
2022-06-26 13:00:00,24.0,0.0,1016.9,25.0,0.0,94.0,0.0
2022-06-26 14:00:00,21.3,0.0,1018.0,28.3,240.0,66.0,5.4
2022-06-26 15:00:00,20.6,0.0,1017.6,30.7,210.0,55.0,5.4
