DT,prcp,pres,wdir,wspd,dwpt,rhum,temp
2022-11-12 19:00:00,0.0,1022.6,10.0,22.3,-4.8,26.0,15.3
2022-11-12 20:00:00,0.0,1022.3,10.0,13.0,-5.7,23.0,15.6
2022-11-12 21:00:00,0.0,1022.3,10.0,18.4,-4.9,24.0,15.6
2022-11-12 22:00:00,0.0,1022.3,10.0,18.4,-5.5,23.0,15.6
2022-11-12 23:00:00,0.0,1023.4,40.0,11.2,-5.4,28.0,12.7
2022-11-13 00:00:00,0.0,1024.2,40.0,7.6,-4.9,33.0,10.7
2022-11-13 01:00:00,0.0,1024.5,30.0,5.4,-4.8,36.0,9.5
2022-11-13 02:00:00,0.0,1024.9,10.0,5.4,-4.2,41.0,8.3
2022-11-13 03:00:00,0.0,1024.9,10.0,5.4,-4.2,41.0,8.3
2022-11-13 04:00:00,0.0,1025.5,360.0,5.4,-3.0,54.0,5.6
2022-11-13 05:00:00,0.0,1025.5,340.0,7.6,-2.8,61.0,4.1
2022-11-13 06:00:00,0.0,1025.5,350.0,9.4,-2.6,64.0,3.6
2022-11-13 07:00:00,0.0,1025.2,360.0,7.6,-2.6,67.0,2.9
2022-11-13 08:00:00,0.0,1025.2,360.0,7.6,-2.6,67.0,2.9
2022-11-13 09:00:00,0.0,1024.8,20.0,9.4,-3.5,60.0,3.5
2022-11-13 10:00:00,0.0,1024.8,30.0,7.6,-4.0,58.0,3.5
2022-11-13 11:00:00,0.0,1024.9,20.0,7.6,-3.5,66.0,2.2
2022-11-13 12:00:00,0.0,1024.9,20.0,7.6,-3.5,66.0,2.2
2022-11-13 13:00:00,0.0,1025.6,50.0,9.4,-3.8,53.0,5.0
2022-11-13 14:00:00,0.0,1025.6,70.0,20.5,-5.6,40.0,7.1
2022-11-13 15:00:00,0.0,1025.6,80.0,16.6,-6.1,33.0,9.4
2022-11-13 16:00:00,0.0,1024.9,100.0,16.6,-6.4,29.0,11.0
2022-11-13 17:00:00,0.0,1024.9,100.0,16.6,-6.4,29.0,11.0
2022-11-13 18:00:00,0.0,1021.8,130.0,16.6,-6.9,26.0,13.4
2022-11-13 19:00:00,0.0,1020.0,90.0,9.4,-7.5,21.0,14.6
2022-11-13 20:00:00,0.0,1019.4,150.0,13.0,-7.5,21.0,15.6
2022-11-13 21:00:00,0.0,1018.6,90.0,14.8,-9.4,17.0,15.6
2022-11-13 22:00:00,0.0,1018.6,90.0,14.8,-8.7,18.0,15.6
2022-11-13 23:00:00,0.0,1018.1,130.0,9.4,-8.5,19.0,10.7
2022-11-14 00:00:00,0.0,1018.2,130.0,11.2,-5.9,36.0,8.3
2022-11-14 01:00:00,0.0,1018.2,130.0,11.2,-5.9,36.0,8.3
2022-11-14 02:00:00,0.0,1018.3,130.0,14.8,-4.0,33.0,11.8
2022-11-14 03:00:00,0.0,1018.3,130.0,14.8,-4.0,33.0,11.8
2022-11-14 04:00:00,0.0,1017.5,140.0,11.2,-2.7,36.0,11.9
2022-11-14 05:00:00,0.0,1016.8,140.0,9.4,-0.9,41.0,11.9
2022-11-14 06:00:00,0.0,1016.8,140.0,9.4,-0.9,41.0,11.9
2022-11-14 07:00:00,0.0,1016.1,120.0,13.0,3.1,56.0,11.6
2022-11-14 08:00:00,0.0,1014.8,90.0,5.4,8.3,95.0,9.1
2022-11-14 09:00:00,0.2,1014.8,90.0,5.4,8.3,95.0,9.1
2022-11-14 10:00:00,0.2,1014.1,50.0,7.6,9.0,100.0,9.0
2022-11-14 11:00:00,0.3,1013.8,60.0,9.4,9.1,99.0,9.2
2022-11-14 12:00:00,0.5,1013.5,60.0,11.2,9.1,99.0,9.2
2022-11-14 13:00:00,0.5,1013.6,40.0,11.2,9.0,100.0,9.0
2022-11-14 14:00:00,0.8,1013.5,60.0,13.0,9.3,99.0,9.4
2022-11-14 15:00:00,0.3,1013.5,60.0,13.0,9.3,99.0,9.4
2022-11-14 16:00:00,0.3,1013.5,70.0,11.2,10.3,99.0,10.5
2022-11-14 17:00:00,0.6,1013.1,10.0,9.4,11.1,94.0,12.0
2022-11-14 18:00:00,0.3,1012.8,310.0,16.6,11.9,99.0,12.1
2022-11-14 19:00:00,0.5,1012.8,310.0,16.6,12.0,100.0,12.0
2022-11-14 20:00:00,0.0,1011.8,340.0,14.8,12.8,99.0,13.0
2022-11-14 21:00:00,0.0,1011.7,320.0,13.0,14.0,94.0,15.0
2022-11-14 22:00:00,0.0,1011.7,350.0,7.6,14.2,91.0,15.7
2022-11-14 23:00:00,0.0,1012.8,0.0,0.0,12.8,98.0,13.1
2022-11-15 00:00:00,0.0,1014.2,0.0,0.0,11.6,99.0,11.8
2022-11-15 01:00:00,0.0,1014.2,0.0,0.0,11.6,99.0,11.8
2022-11-15 02:00:00,0.0,1016.3,30.0,16.6,11.0,100.0,11.0
2022-11-15 03:00:00,0.0,1016.9,10.0,13.0,11.4,99.0,11.6
2022-11-15 04:00:00,0.0,1017.9,20.0,18.4,10.8,99.0,11.0
2022-11-15 05:00:00,0.0,1018.9,10.0,14.8,9.5,91.0,10.9
2022-11-15 06:00:00,0.0,1020.0,10.0,14.8,6.0,78.0,9.7
2022-11-15 07:00:00,0.0,1020.0,360.0,25.9,6.0,78.0,9.7
2022-11-15 08:00:00,0.0,1021.4,350.0,13.0,2.0,73.0,6.5
2022-11-15 09:00:00,0.0,1022.3,340.0,13.0,1.3,74.0,5.6
2022-11-15 10:00:00,0.0,1023.4,340.0,9.4,0.7,74.0,4.9
2022-11-15 11:00:00,0.0,1024.8,330.0,9.4,0.2,75.0,4.2
2022-11-15 12:00:00,0.0,1024.8,330.0,9.4,0.2,75.0,4.2
2022-11-15 13:00:00,0.0,1026.3,360.0,16.6,-0.6,75.0,3.4
2022-11-15 14:00:00,0.0,1027.3,360.0,20.5,-0.4,68.0,5.0
2022-11-15 15:00:00,0.0,1026.9,350.0,22.3,0.3,63.0,6.9
2022-11-15 16:00:00,0.0,1026.5,350.0,20.5,-0.2,52.0,9.1
2022-11-15 17:00:00,0.0,1026.5,350.0,20.5,-0.2,52.0,9.1
2022-11-15 18:00:00,0.0,1025.5,10.0,11.2,-0.1,45.0,11.4
2022-11-15 19:00:00,0.0,1024.4,10.0,11.2,-0.1,41.0,12.8
2022-11-15 20:00:00,0.0,1024.8,30.0,13.0,-0.6,40.0,12.7
2022-11-15 21:00:00,0.0,1024.8,20.0,13.0,-0.2,41.0,12.7
2022-11-15 22:00:00,0.0,1024.8,20.0,13.0,-0.2,41.0,12.7
2022-11-15 23:00:00,0.0,1025.6,10.0,16.6,0.7,54.0,9.6
2022-11-16 00:00:00,0.0,1026.4,20.0,13.0,1.2,61.0,8.3
2022-11-16 01:00:00,0.0,1027.1,20.0,9.4,1.3,66.0,7.2
2022-11-16 02:00:00,0.0,1027.1,20.0,9.4,1.3,66.0,7.2
2022-11-16 03:00:00,0.0,1027.8,0.0,0.0,1.6,75.0,5.7
2022-11-16 04:00:00,0.0,1028.4,0.0,0.0,2.5,85.0,4.8
2022-11-16 05:00:00,0.0,1028.4,0.0,0.0,2.8,90.0,4.3
2022-11-16 06:00:00,0.0,1028.3,20.0,5.4,3.1,89.0,4.8
2022-11-16 07:00:00,0.0,1028.3,20.0,5.4,3.1,89.0,4.8
2022-11-16 08:00:00,0.0,1028.6,30.0,9.4,2.7,83.0,5.4
2022-11-16 09:00:00,0.0,1029.3,30.0,9.4,2.2,80.0,5.4
2022-11-16 10:00:00,0.0,1029.3,40.0,9.4,2.1,81.0,5.1
2022-11-16 11:00:00,0.0,1030.1,20.0,11.2,2.1,82.0,4.9
2022-11-16 12:00:00,0.0,1030.1,20.0,11.2,2.1,82.0,4.9
2022-11-16 13:00:00,0.0,1030.5,20.0,11.2,1.8,80.0,5.0
2022-11-16 14:00:00,0.0,1031.8,30.0,7.6,1.6,77.0,5.3
2022-11-16 15:00:00,0.0,1031.8,30.0,7.6,1.6,77.0,5.3
2022-11-16 16:00:00,0.0,1031.8,50.0,16.6,0.4,58.0,8.2
2022-11-16 17:00:00,0.0,1031.4,50.0,20.5,-0.3,47.0,10.5
2022-11-16 18:00:00,0.0,1029.3,40.0,20.5,-1.9,36.0,12.8
2022-11-16 19:00:00,0.0,1028.2,60.0,20.5,-2.4,32.0,14.1
2022-11-16 20:00:00,0.0,1028.2,60.0,20.5,-2.4,32.0,14.1
2022-11-16 21:00:00,0.0,1028.2,40.0,16.6,-2.3,32.0,14.2
2022-11-16 22:00:00,0.0,1027.9,40.0,16.6,-4.1,29.0,13.6
2022-11-16 23:00:00,0.0,1028.3,40.0,13.0,-2.3,36.0,12.4
2022-11-17 00:00:00,0.0,1029.4,30.0,13.0,-3.0,41.0,9.6
2022-11-17 01:00:00,0.0,1029.4,30.0,13.0,-3.0,41.0,9.6
2022-11-17 02:00:00,0.0,1030.4,30.0,9.4,-2.6,45.0,8.7
2022-11-17 03:00:00,0.0,1030.8,20.0,9.4,-2.5,47.0,8.1
2022-11-17 04:00:00,0.0,1031.0,20.0,9.4,-2.1,52.0,7.1
2022-11-17 05:00:00,0.0,1030.6,0.0,0.0,-1.0,57.0,6.9
2022-11-17 06:00:00,0.0,1030.6,0.0,0.0,-1.0,57.0,6.9
2022-11-17 07:00:00,0.0,1030.2,10.0,9.4,-0.6,55.0,7.9
2022-11-17 08:00:00,0.0,1029.8,0.0,0.0,-0.5,57.0,7.5
2022-11-17 09:00:00,0.0,1030.2,0.0,0.0,0.0,60.0,7.3
2022-11-17 10:00:00,0.0,1029.9,0.0,0.0,1.4,69.0,6.7
2022-11-17 11:00:00,0.0,1029.9,0.0,0.0,1.4,69.0,6.7
2022-11-17 12:00:00,0.0,1030.0,0.0,0.0,1.5,71.0,6.4
2022-11-17 13:00:00,0.0,1030.0,0.0,0.0,1.7,70.0,6.8
2022-11-17 14:00:00,0.0,1031.3,0.0,0.0,0.6,56.0,8.9
2022-11-17 15:00:00,0.0,1031.3,0.0,0.0,0.6,56.0,8.9
2022-11-17 16:00:00,0.0,1031.7,0.0,0.0,-2.1,40.0,11.0
2022-11-17 17:00:00,0.0,1029.9,110.0,7.6,-4.2,28.0,14.1
2022-11-17 18:00:00,0.0,1028.1,140.0,13.0,-4.8,26.0,14.5
2022-11-17 19:00:00,0.0,1027.1,150.0,13.0,-3.0,29.0,14.9
2022-11-17 20:00:00,0.0,1026.4,150.0,9.4,-3.2,29.0,14.7
2022-11-17 21:00:00,0.0,1026.4,150.0,9.4,-3.2,29.0,14.7
2022-11-17 22:00:00,0.0,1026.1,140.0,5.4,-3.7,29.0,14.1
2022-11-17 23:00:00,0.0,1026.1,110.0,7.6,-3.1,31.0,13.7
2022-11-18 00:00:00,0.0,1026.1,130.0,9.4,-2.6,34.0,12.9
2022-11-18 01:00:00,0.0,1026.5,160.0,13.0,-1.5,38.0,12.4
2022-11-18 02:00:00,0.0,1026.8,180.0,11.2,-2.3,37.0,12.0
2022-11-18 03:00:00,0.0,1027.1,180.0,13.0,-1.9,39.0,11.6
2022-11-18 04:00:00,0.0,1027.1,170.0,5.4,-0.6,56.0,7.6
2022-11-18 05:00:00,0.0,1026.7,0.0,0.0,1.3,61.0,8.4
2022-11-18 06:00:00,0.0,1026.7,0.0,0.0,1.3,61.0,8.4
2022-11-18 07:00:00,0.0,1025.7,0.0,0.0,2.1,61.0,9.2
2022-11-18 08:00:00,0.0,1025.3,0.0,0.0,1.6,58.0,9.5
2022-11-18 09:00:00,0.0,1025.0,0.0,0.0,1.2,56.0,9.5
2022-11-18 10:00:00,0.0,1025.3,0.0,0.0,1.5,57.0,9.6
2022-11-18 11:00:00,0.0,1025.3,0.0,0.0,1.5,57.0,9.6
2022-11-18 12:00:00,0.0,1025.4,70.0,5.4,1.1,55.0,9.7
2022-11-18 13:00:00,0.0,1025.7,50.0,5.4,1.1,53.0,10.3
2022-11-18 14:00:00,0.0,1026.4,100.0,11.2,0.7,49.0,11.0
2022-11-18 15:00:00,0.0,1026.4,100.0,11.2,0.7,49.0,11.0
2022-11-18 16:00:00,0.0,1026.7,110.0,13.0,0.7,47.0,11.6
2022-11-18 17:00:00,0.0,1026.1,80.0,14.8,-0.4,42.0,12.1
2022-11-18 18:00:00,0.0,1025.0,80.0,13.0,-0.8,41.0,12.1
2022-11-18 19:00:00,0.0,1024.0,70.0,14.8,-1.2,40.0,12.0
2022-11-18 20:00:00,0.0,1024.0,70.0,14.8,-1.2,40.0,12.0
2022-11-18 21:00:00,0.0,1023.3,50.0,16.6,1.0,47.0,12.0
2022-11-18 22:00:00,0.0,1023.7,40.0,11.2,3.1,62.0,10.0
2022-11-18 23:00:00,0.0,1023.7,40.0,11.2,3.1,62.0,10.0
2022-11-19 00:00:00,0.0,1024.5,50.0,14.8,3.0,66.0,9.0
2022-11-19 01:00:00,0.0,1025.2,70.0,13.0,1.7,60.0,9.1
2022-11-19 02:00:00,0.0,1025.4,60.0,13.0,2.1,62.0,9.0
2022-11-19 03:00:00,0.0,1025.4,30.0,11.2,2.1,62.0,9.0
2022-11-19 04:00:00,0.0,1025.8,40.0,14.8,3.5,67.0,9.3
2022-11-19 05:00:00,0.0,1025.4,50.0,13.0,2.7,63.0,9.4
2022-11-19 06:00:00,0.0,1025.0,40.0,13.0,2.0,59.0,9.6
2022-11-19 07:00:00,0.3,1024.4,40.0,18.4,2.1,60.0,9.5
2022-11-19 08:00:00,0.0,1024.7,40.0,16.6,2.1,58.0,10.0
2022-11-19 09:00:00,0.0,1024.4,40.0,18.4,5.0,76.0,9.0
2022-11-19 10:00:00,0.1,1024.1,20.0,20.5,4.3,75.0,8.5
2022-11-19 11:00:00,0.0,1024.5,30.0,20.5,4.0,76.0,8.0
2022-11-19 12:00:00,0.5,1025.6,20.0,16.6,4.9,92.0,6.1
2022-11-19 13:00:00,0.8,1025.6,20.0,16.6,4.9,92.0,6.1
2022-11-19 14:00:00,0.8,1027.3,10.0,18.4,5.0,93.0,6.0
2022-11-19 15:00:00,1.3,1028.0,20.0,16.6,4.0,93.0,5.0
2022-11-19 16:00:00,1.5,1028.7,20.0,14.8,4.4,99.0,4.5
2022-11-19 17:00:00,0.5,1028.7,20.0,20.5,4.1,99.0,4.2
2022-11-19 18:00:00,2.5,1028.7,20.0,20.5,4.1,99.0,4.2
2022-11-19 19:00:00,1.0,1028.0,10.0,25.9,4.3,99.0,4.4
2022-11-19 20:00:00,0.3,1027.3,10.0,20.5,5.0,100.0,5.0
2022-11-19 21:00:00,0.3,1027.0,20.0,20.5,4.3,96.0,4.9
2022-11-19 22:00:00,0.1,1027.0,20.0,20.5,4.3,96.0,4.9
2022-11-19 23:00:00,0.1,1028.1,10.0,16.6,3.6,92.0,4.8
2022-11-20 00:00:00,0.0,1028.1,10.0,16.6,3.6,92.0,4.8
2022-11-20 01:00:00,0.0,1029.1,10.0,20.5,3.9,93.0,4.9
2022-11-20 02:00:00,0.0,1029.5,10.0,11.2,3.7,91.0,5.0
2022-11-20 03:00:00,0.0,1030.8,20.0,13.0,3.0,88.0,4.8
2022-11-20 04:00:00,0.0,1030.5,10.0,13.0,3.1,89.0,4.8
2022-11-20 05:00:00,0.0,1030.5,10.0,16.6,1.8,81.0,4.8
2022-11-20 06:00:00,0.0,1030.5,10.0,16.6,1.8,81.0,4.8
2022-11-20 07:00:00,0.0,1030.2,10.0,9.4,0.9,75.0,5.0
2022-11-20 08:00:00,0.0,1029.8,30.0,13.0,0.5,71.0,5.3
2022-11-20 09:00:00,0.0,1029.8,30.0,13.0,0.5,71.0,5.3
2022-11-20 10:00:00,0.0,1029.5,30.0,16.6,-1.0,65.0,5.0
2022-11-20 11:00:00,0.0,1030.2,20.0,11.2,-1.6,61.0,5.3
2022-11-20 12:00:00,0.0,1030.5,30.0,9.4,-1.7,61.0,5.2
2022-11-20 13:00:00,0.2,1030.5,30.0,9.4,-1.7,61.0,5.2
2022-11-20 14:00:00,0.0,1031.5,40.0,13.0,-2.5,55.0,5.9
2022-11-20 15:00:00,0.0,1031.5,40.0,13.0,-2.5,55.0,5.9
2022-11-20 16:00:00,0.0,1031.1,60.0,16.6,-3.5,45.0,7.7
2022-11-20 17:00:00,0.0,1030.1,40.0,16.6,-2.8,46.0,8.1
2022-11-20 18:00:00,0.0,1029.0,40.0,14.8,-3.3,41.0,9.3
2022-11-20 19:00:00,0.0,1028.3,70.0,9.4,-3.5,41.0,9.1
2022-11-20 20:00:00,0.0,1028.3,70.0,9.4,-3.5,41.0,9.1
2022-11-20 21:00:00,0.0,1027.7,350.0,13.0,-3.3,43.0,8.6
2022-11-20 22:00:00,0.0,1027.7,0.0,0.0,-2.9,45.0,8.4
2022-11-20 23:00:00,0.2,1027.7,360.0,9.4,-2.0,49.0,8.1
2022-11-21 00:00:00,0.0,1027.7,360.0,9.4,-2.0,49.0,8.1
2022-11-21 01:00:00,0.0,1028.0,20.0,5.4,-1.4,52.0,7.9
2022-11-21 02:00:00,0.0,1028.1,30.0,9.4,-0.3,59.0,7.2
2022-11-21 03:00:00,0.0,1028.1,30.0,9.4,-0.3,59.0,7.2
2022-11-21 04:00:00,0.0,1028.4,10.0,11.2,0.5,65.0,6.6
2022-11-21 05:00:00,0.3,1028.8,20.0,7.6,3.0,87.0,5.0
2022-11-21 06:00:00,0.0,1028.4,360.0,7.6,2.7,86.0,4.8
2022-11-21 07:00:00,0.0,1028.4,340.0,13.0,2.6,84.0,5.1
2022-11-21 08:00:00,0.0,1027.7,350.0,5.4,2.8,83.0,5.5
2022-11-21 09:00:00,0.0,1028.0,0.0,0.0,2.7,81.0,5.7
2022-11-21 10:00:00,0.2,1028.0,0.0,0.0,2.7,81.0,5.7
2022-11-21 11:00:00,0.5,1027.7,0.0,0.0,4.2,96.0,4.8
2022-11-21 12:00:00,3.3,1028.1,30.0,7.6,4.0,97.0,4.4
2022-11-21 13:00:00,1.0,1028.1,30.0,7.6,4.0,97.0,4.4
2022-11-21 14:00:00,0.8,1028.8,0.0,0.0,4.0,93.0,5.0
2022-11-21 15:00:00,1.8,1029.1,40.0,5.4,4.2,97.0,4.6
2022-11-21 16:00:00,1.5,1029.5,0.0,0.0,5.0,99.0,5.1
2022-11-21 17:00:00,0.8,1028.8,30.0,9.4,5.7,99.0,5.8
2022-11-21 18:00:00,1.3,1028.8,30.0,9.4,5.7,99.0,5.8
2022-11-21 19:00:00,0.5,1027.8,30.0,5.4,6.0,100.0,6.0
2022-11-21 20:00:00,0.3,1027.1,20.0,7.6,7.0,100.0,7.0
2022-11-21 21:00:00,0.3,1027.1,0.0,0.0,7.2,99.0,7.3
2022-11-21 22:00:00,0.3,1027.1,0.0,0.0,7.2,99.0,7.3
2022-11-21 23:00:00,0.3,1027.1,0.0,0.0,7.0,100.0,7.0
2022-11-22 00:00:00,0.2,1026.7,0.0,0.0,7.3,99.0,7.4
2022-11-22 01:00:00,0.1,1027.4,0.0,0.0,7.0,100.0,7.0
2022-11-22 02:00:00,0.0,1028.1,0.0,0.0,7.0,99.0,7.1
2022-11-22 03:00:00,0.0,1028.1,0.0,0.0,7.0,99.0,7.1
2022-11-22 04:00:00,0.0,1028.1,0.0,0.0,7.0,100.0,7.0
2022-11-22 05:00:00,0.0,1027.3,0.0,0.0,7.4,99.0,7.5
2022-11-22 06:00:00,0.0,1027.3,0.0,0.0,7.4,99.0,7.5
2022-11-22 07:00:00,0.0,1026.7,0.0,0.0,8.0,100.0,8.0
2022-11-22 08:00:00,0.0,1026.3,0.0,0.0,7.0,100.0,7.0
2022-11-22 09:00:00,0.1,1026.0,0.0,0.0,7.2,99.0,7.3
2022-11-22 10:00:00,0.0,1025.6,30.0,5.4,7.2,99.0,7.3
2022-11-22 11:00:00,0.1,1026.3,0.0,0.0,7.4,99.0,7.5
2022-11-22 12:00:00,0.0,1026.3,0.0,0.0,7.4,99.0,7.5
2022-11-22 13:00:00,0.0,1026.6,50.0,5.4,7.4,99.0,7.5
2022-11-22 14:00:00,0.0,1026.9,0.0,0.0,7.7,99.0,7.8
2022-11-22 15:00:00,0.0,1026.9,50.0,9.4,8.3,99.0,8.4
2022-11-22 16:00:00,0.0,1027.3,40.0,5.4,9.0,100.0,9.0
2022-11-22 17:00:00,0.3,1025.9,50.0,7.6,9.4,96.0,10.0
2022-11-22 18:00:00,0.0,1025.9,50.0,7.6,9.4,96.0,10.0
2022-11-22 19:00:00,0.0,1024.8,60.0,11.2,10.1,94.0,11.0
2022-11-22 20:00:00,0.0,1023.5,0.0,0.0,10.6,98.0,10.9
2022-11-22 21:00:00,0.0,1022.8,50.0,5.4,10.9,99.0,11.1
2022-11-22 22:00:00,0.0,1022.8,50.0,5.4,10.9,99.0,11.1
2022-11-22 23:00:00,0.0,1022.8,0.0,0.0,11.0,100.0,11.0
2022-11-23 00:00:00,0.0,1022.5,0.0,0.0,10.5,99.0,10.7
2022-11-23 01:00:00,0.3,1022.8,0.0,0.0,10.0,100.0,10.0
2022-11-23 02:00:00,0.0,1023.5,0.0,0.0,10.0,99.0,10.2
2022-11-23 03:00:00,0.3,1023.5,0.0,0.0,10.0,99.0,10.2
2022-11-23 04:00:00,0.0,1023.1,0.0,0.0,10.0,100.0,10.0
2022-11-23 05:00:00,0.0,1023.1,0.0,0.0,10.1,99.0,10.3
2022-11-23 06:00:00,0.0,1022.4,0.0,0.0,10.1,99.0,10.3
2022-11-23 07:00:00,0.0,1021.0,0.0,0.0,10.2,99.0,10.4
2022-11-23 08:00:00,0.0,1020.4,0.0,0.0,10.1,99.0,10.3
2022-11-23 09:00:00,0.0,1020.0,10.0,7.6,10.3,99.0,10.5
2022-11-23 10:00:00,0.0,1020.0,10.0,7.6,10.3,99.0,10.5
2022-11-23 11:00:00,0.0,1019.6,0.0,0.0,10.5,99.0,10.7
2022-11-23 12:00:00,0.2,1019.6,0.0,0.0,10.6,99.0,10.8
2022-11-23 13:00:00,0.0,1019.9,20.0,7.6,11.0,100.0,11.0
2022-11-23 14:00:00,0.0,1019.9,20.0,7.6,11.0,100.0,11.0
2022-11-23 15:00:00,0.2,1020.6,0.0,0.0,11.0,97.0,11.5
2022-11-23 16:00:00,0.2,1019.5,20.0,11.2,10.0,80.0,13.4
2022-11-23 17:00:00,0.0,1018.5,70.0,13.0,10.5,76.0,14.7
2022-11-23 18:00:00,0.0,1018.5,70.0,13.0,10.5,76.0,14.7
2022-11-23 19:00:00,2.9,1016.8,100.0,7.6,11.8,75.0,16.2
2022-11-23 20:00:00,0.1,1014.7,140.0,9.4,13.0,78.0,16.9
2022-11-23 21:00:00,0.0,1014.3,130.0,7.6,13.4,80.0,16.9
2022-11-23 22:00:00,0.0,1014.3,120.0,11.2,13.9,83.0,16.8
2022-11-23 23:00:00,0.0,1014.3,120.0,11.2,13.9,83.0,16.8
2022-11-24 00:00:00,0.2,1014.7,0.0,0.0,14.2,87.0,16.4
2022-11-24 01:00:00,0.3,1014.7,130.0,5.4,15.4,99.0,15.6
2022-11-24 02:00:00,0.3,1014.7,130.0,5.4,15.0,94.0,16.0
2022-11-24 03:00:00,0.3,1014.7,0.0,0.0,15.0,100.0,15.0
2022-11-24 04:00:00,0.3,1014.3,0.0,0.0,15.2,99.0,15.4
2022-11-24 05:00:00,0.0,1013.9,0.0,0.0,16.0,100.0,16.0
2022-11-24 06:00:00,0.0,1013.2,170.0,5.4,16.0,100.0,16.0
2022-11-24 07:00:00,1.2,1012.5,150.0,7.6,16.1,99.0,16.3
2022-11-24 08:00:00,0.6,1012.1,170.0,11.2,16.0,94.0,17.0
2022-11-24 09:00:00,0.3,1011.1,0.0,0.0,16.6,99.0,16.8
2022-11-24 10:00:00,0.3,1011.1,0.0,0.0,16.6,99.0,16.8
2022-11-24 11:00:00,0.0,1010.4,140.0,7.6,17.0,100.0,17.0
2022-11-24 12:00:00,0.1,1010.4,0.0,0.0,17.0,100.0,17.0
2022-11-24 13:00:00,0.8,1010.1,90.0,7.6,18.0,100.0,18.0
2022-11-24 14:00:00,0.3,1011.4,320.0,7.6,18.0,99.0,18.2
2022-11-24 15:00:00,0.0,1010.7,110.0,13.0,19.3,99.0,19.5
2022-11-24 16:00:00,0.3,1010.7,110.0,13.0,19.3,99.0,19.5
2022-11-24 17:00:00,0.1,1012.4,205.0,17.3,19.5,85.0,22.1
2022-11-24 18:00:00,0.2,1011.4,195.0,15.5,19.5,79.0,23.4
2022-11-24 19:00:00,0.3,1010.5,181.0,16.9,19.3,77.0,23.6
2022-11-24 20:00:00,0.3,1008.9,270.0,7.6,21.2,93.0,22.4
2022-11-24 21:00:00,3.8,1009.3,260.0,9.4,19.7,87.0,22.0
2022-11-24 22:00:00,0.3,1009.2,0.0,0.0,18.4,74.0,23.3
2022-11-24 23:00:00,0.0,1010.4,50.0,14.8,19.1,99.0,19.3
2022-11-25 00:00:00,0.0,1011.7,60.0,27.7,17.0,94.0,18.0
2022-11-25 01:00:00,0.2,1013.8,50.0,22.3,16.2,96.0,16.8
2022-11-25 02:00:00,0.0,1013.8,50.0,22.3,16.2,96.0,16.8
2022-11-25 03:00:00,0.1,1014.8,50.0,16.6,16.3,98.0,16.6
2022-11-25 04:00:00,0.0,1015.5,60.0,22.3,16.1,99.0,16.3
2022-11-25 05:00:00,0.0,1015.5,60.0,22.3,16.1,99.0,16.3
2022-11-25 06:00:00,0.0,1016.1,50.0,9.4,15.9,98.0,16.2
2022-11-25 07:00:00,0.0,1016.1,50.0,9.4,15.9,98.0,16.2
2022-11-25 08:00:00,0.0,1016.8,60.0,14.8,15.7,97.0,16.2
2022-11-25 09:00:00,0.0,1016.8,40.0,13.0,15.6,97.0,16.1
2022-11-25 10:00:00,0.0,1015.7,50.0,16.6,15.4,98.0,15.7
2022-11-25 11:00:00,0.0,1016.2,30.0,14.8,15.1,99.0,15.3
2022-11-25 12:00:00,0.0,1016.9,50.0,20.5,14.3,97.0,14.8
2022-11-25 13:00:00,1.0,1017.6,30.0,13.0,13.7,95.0,14.5
2022-11-25 14:00:00,0.0,1017.6,30.0,13.0,13.7,95.0,14.5
2022-11-25 15:00:00,0.0,1018.3,30.0,18.4,13.0,94.0,14.0
2022-11-25 16:00:00,0.0,1018.6,40.0,20.5,12.8,89.0,14.6
2022-11-25 17:00:00,0.3,1018.3,40.0,20.5,12.9,85.0,15.4
2022-11-25 18:00:00,1.0,1016.9,60.0,18.4,12.5,85.0,15.0
2022-11-25 19:00:00,0.4,1016.9,60.0,18.4,12.5,85.0,15.0
2022-11-25 20:00:00,0.6,1016.0,50.0,20.5,13.0,94.0,14.0
2022-11-25 21:00:00,0.7,1016.0,40.0,20.5,13.0,94.0,14.0
2022-11-25 22:00:00,0.0,1016.0,40.0,18.4,14.0,100.0,14.0
2022-11-25 23:00:00,0.0,1015.6,40.0,16.6,13.6,98.0,13.9
2022-11-26 00:00:00,0.5,1016.3,50.0,14.8,13.0,94.0,14.0
2022-11-26 01:00:00,0.7,1016.0,50.0,14.8,13.7,99.0,13.9
2022-11-26 02:00:00,0.0,1015.7,50.0,18.4,13.6,99.0,13.8
2022-11-26 03:00:00,0.8,1015.7,50.0,18.4,13.6,99.0,13.8
2022-11-26 04:00:00,1.1,1016.3,110.0,9.4,14.0,100.0,14.0
2022-11-26 05:00:00,12.2,1016.0,310.0,14.8,13.3,99.0,13.5
2022-11-26 06:00:00,3.8,1016.0,310.0,14.8,13.3,99.0,13.5
2022-11-26 07:00:00,1.3,1015.7,320.0,27.7,10.0,100.0,10.0
2022-11-26 08:00:00,2.3,1015.1,320.0,24.1,9.1,94.0,10.0
2022-11-26 09:00:00,3.3,1014.8,320.0,20.5,9.6,99.0,9.7
2022-11-26 10:00:00,0.3,1014.1,340.0,20.5,9.4,99.0,9.5
2022-11-26 11:00:00,0.5,1014.1,330.0,18.4,9.1,94.0,10.0
2022-11-26 12:00:00,0.0,1014.8,270.0,9.4,9.0,99.0,9.1
