DT,prcp,dwpt,pres,temp,rhum,wdir,wspd
2022-09-13 07:00:00,0.0,19.4,1012.5,25.0,71.0,0.0,0.0
2022-09-13 08:00:00,0.0,20.6,1012.3,23.9,82.0,0.0,0.0
2022-09-13 09:00:00,0.0,20.5,1012.1,22.8,87.0,0.0,0.0
2022-09-13 10:00:00,0.0,20.7,1012.4,22.2,91.0,0.0,0.0
2022-09-13 11:00:00,0.0,20.6,1012.5,23.3,85.0,0.0,0.0
2022-09-13 12:00:00,0.0,20.6,1012.5,23.3,85.0,0.0,0.0
2022-09-13 13:00:00,0.0,21.2,1013.1,23.3,88.0,0.0,0.0
2022-09-13 14:00:00,0.0,21.1,1013.5,28.3,65.0,230.0,9.4
2022-09-13 15:00:00,0.0,20.0,1013.6,29.4,57.0,200.0,9.4
2022-09-13 16:00:00,0.0,20.0,1013.7,31.7,50.0,160.0,13.0
2022-09-13 17:00:00,0.0,20.0,1013.7,31.7,50.0,160.0,13.0
2022-09-13 18:00:00,0.0,18.8,1012.3,33.9,41.0,150.0,9.4
2022-09-13 19:00:00,0.0,19.3,1011.5,34.4,41.0,150.0,20.5
2022-09-13 20:00:00,0.0,18.3,1010.7,33.3,41.0,130.0,11.2
2022-09-13 21:00:00,0.0,18.3,1010.7,33.3,41.0,130.0,11.2
2022-09-13 22:00:00,0.0,18.5,1010.0,34.4,39.0,170.0,16.6
2022-09-13 23:00:00,0.0,18.4,1010.2,32.2,44.0,150.0,18.4
2022-09-14 00:00:00,0.0,20.1,1010.6,28.3,61.0,130.0,14.8
2022-09-14 01:00:00,0.0,20.1,1010.6,28.3,61.0,130.0,14.8
2022-09-14 02:00:00,0.0,19.0,1011.4,27.2,61.0,120.0,11.2
2022-09-14 03:00:00,0.0,18.9,1012.1,25.0,69.0,140.0,7.6
2022-09-14 04:00:00,0.0,19.5,1012.6,25.6,69.0,0.0,0.0
2022-09-14 05:00:00,0.0,19.4,1012.6,23.9,76.0,110.0,5.4
2022-09-14 06:00:00,0.0,20.0,1012.6,23.9,79.0,0.0,0.0
2022-09-14 07:00:00,0.0,20.0,1012.6,23.9,79.0,0.0,0.0
2022-09-14 08:00:00,0.0,20.5,1012.6,22.8,87.0,100.0,5.4
2022-09-14 09:00:00,0.0,20.0,1013.0,21.7,90.0,110.0,5.4
2022-09-14 10:00:00,0.0,21.1,1013.4,22.8,90.0,0.0,0.0
2022-09-14 11:00:00,0.0,21.1,1013.4,22.8,90.0,0.0,0.0
2022-09-14 12:00:00,0.0,21.7,1014.0,23.3,91.0,0.0,0.0
2022-09-14 13:00:00,0.0,22.3,1014.9,25.0,85.0,80.0,5.4
2022-09-14 14:00:00,0.0,22.8,1015.1,27.2,77.0,100.0,7.6
2022-09-14 15:00:00,0.0,21.7,1015.3,28.9,65.0,170.0,14.8
2022-09-14 16:00:00,0.0,21.7,1015.3,28.9,65.0,170.0,14.8
2022-09-14 17:00:00,0.0,19.0,1014.6,31.7,47.0,140.0,16.6
2022-09-14 18:00:00,0.0,17.3,1013.9,32.2,41.0,140.0,9.4
2022-09-14 19:00:00,0.0,16.9,1012.9,32.2,40.0,130.0,16.6
2022-09-14 20:00:00,0.0,16.9,1012.9,32.2,40.0,130.0,16.6
2022-09-14 21:00:00,0.0,15.8,1012.1,33.3,35.0,120.0,9.4
2022-09-14 22:00:00,0.0,13.9,1011.5,32.8,32.0,100.0,14.8
2022-09-14 23:00:00,0.0,13.9,1011.6,31.7,34.0,120.0,16.6
2022-09-15 00:00:00,0.0,13.9,1011.6,31.7,34.0,120.0,16.6
2022-09-15 01:00:00,0.0,16.1,1013.0,27.8,49.0,130.0,11.2
2022-09-15 02:00:00,0.0,16.1,1013.0,27.8,49.0,130.0,11.2
2022-09-15 03:00:00,0.0,16.1,1014.7,24.4,60.0,130.0,5.4
2022-09-15 04:00:00,0.0,16.1,1014.7,24.4,60.0,130.0,5.4
2022-09-15 05:00:00,0.0,16.1,1015.3,22.8,66.0,0.0,0.0
2022-09-15 06:00:00,0.0,17.3,1015.2,22.8,71.0,70.0,7.6
2022-09-15 07:00:00,0.0,17.3,1015.2,22.8,71.0,70.0,7.6
2022-09-15 08:00:00,0.0,17.9,1014.6,21.7,79.0,0.0,0.0
2022-09-15 09:00:00,0.0,18.3,1014.5,21.7,81.0,10.0,5.4
2022-09-15 10:00:00,0.0,18.9,1014.7,21.7,84.0,0.0,0.0
2022-09-15 11:00:00,0.0,18.9,1014.7,21.7,84.0,0.0,0.0
2022-09-15 12:00:00,0.0,19.4,1015.2,22.2,84.0,360.0,5.4
2022-09-15 13:00:00,0.0,20.5,1016.1,24.4,79.0,80.0,13.0
2022-09-15 14:00:00,0.0,20.5,1016.1,24.4,79.0,80.0,13.0
2022-09-15 15:00:00,0.0,21.0,1016.6,26.7,71.0,70.0,11.2
2022-09-15 16:00:00,0.0,21.0,1016.5,27.2,69.0,100.0,11.2
2022-09-15 17:00:00,0.0,19.5,1015.4,31.1,50.0,120.0,14.8
2022-09-15 18:00:00,0.0,17.0,1014.5,32.8,39.0,120.0,13.0
2022-09-15 19:00:00,0.0,17.2,1013.7,33.9,37.0,130.0,18.4
2022-09-15 20:00:00,0.0,17.2,1013.7,33.9,37.0,130.0,18.4
2022-09-15 21:00:00,0.0,17.2,1013.0,34.4,36.0,170.0,14.8
2022-09-15 22:00:00,0.0,16.7,1012.5,33.9,36.0,140.0,7.6
2022-09-15 23:00:00,0.0,14.9,1012.5,32.8,34.0,120.0,13.0
2022-09-16 00:00:00,0.0,14.9,1012.5,32.8,34.0,120.0,13.0
2022-09-16 01:00:00,0.0,22.2,1013.7,28.9,67.0,150.0,9.4
2022-09-16 02:00:00,0.0,22.2,1013.7,28.9,67.0,120.0,24.1
2022-09-16 03:00:00,0.0,22.3,1014.7,27.8,72.0,120.0,14.8
2022-09-16 04:00:00,0.0,22.8,1014.9,26.7,79.0,110.0,9.4
2022-09-16 05:00:00,0.0,22.8,1014.6,26.1,82.0,90.0,5.4
2022-09-16 06:00:00,0.0,22.9,1014.2,25.0,88.0,110.0,5.4
2022-09-16 07:00:00,0.0,22.9,1014.2,25.0,88.0,110.0,5.4
2022-09-16 08:00:00,0.0,23.2,1013.8,25.0,90.0,100.0,7.6
2022-09-16 09:00:00,0.0,23.2,1013.8,25.0,90.0,100.0,7.6
2022-09-16 10:00:00,0.0,23.4,1013.8,24.4,94.0,90.0,5.4
2022-09-16 11:00:00,0.0,23.4,1014.8,24.4,94.0,80.0,7.6
