DT,pres,dwpt,prcp,rhum,wdir,temp,wspd
2022-04-04 19:00:00,1008.2,5.0,0.1,66.0,250.0,11.1,44.6
2022-04-04 20:00:00,1009.2,4.3,0.0,63.0,250.0,11.1,38.9
2022-04-04 21:00:00,1010.0,4.4,0.1,59.0,240.0,12.2,46.4
2022-04-04 22:00:00,1010.9,2.9,0.0,57.0,270.0,11.1,37.1
2022-04-04 23:00:00,1012.9,3.3,0.3,73.0,250.0,7.8,40.7
2022-04-05 00:00:00,1013.2,3.4,0.3,66.0,240.0,9.4,37.1
2022-04-05 01:00:00,1013.9,3.3,0.1,73.0,250.0,7.8,29.5
2022-04-05 02:00:00,1015.1,1.6,0.0,73.0,230.0,6.1,25.9
2022-04-05 03:00:00,1016.4,2.9,0.5,86.0,250.0,5.0,27.7
2022-04-05 04:00:00,1017.6,2.3,0.0,89.0,200.0,3.9,14.8
2022-04-05 05:00:00,1018.4,1.8,0.0,86.0,170.0,3.9,11.2
2022-04-05 06:00:00,1019.1,2.8,0.0,82.0,200.0,5.6,18.4
2022-04-05 07:00:00,1020.0,2.9,0.0,86.0,200.0,5.0,11.2
2022-04-05 08:00:00,1020.8,1.7,0.5,76.0,220.0,5.6,18.4
2022-04-05 09:00:00,1021.6,2.2,0.3,82.0,210.0,5.0,14.8
2022-04-05 10:00:00,1022.6,1.8,0.0,86.0,190.0,3.9,14.8
2022-04-05 11:00:00,1023.6,1.7,0.5,79.0,220.0,5.0,9.4
2022-04-05 12:00:00,1024.4,1.7,0.0,89.0,180.0,3.3,13.0
2022-04-05 13:00:00,1025.3,1.7,0.0,89.0,210.0,3.3,11.2
2022-04-05 14:00:00,1026.7,1.2,0.0,86.0,250.0,3.3,16.6
2022-04-05 15:00:00,1027.7,2.7,0.0,89.0,210.0,4.4,9.4
2022-04-05 16:00:00,1028.7,3.3,0.0,82.0,190.0,6.1,7.6
2022-04-05 17:00:00,1029.5,3.3,0.0,71.0,330.0,8.3,7.6
2022-04-05 18:00:00,1030.4,2.2,2.0,79.0,330.0,5.6,25.9
2022-04-05 19:00:00,1030.3,4.3,1.0,76.0,100.0,8.3,9.4
2022-04-05 20:00:00,1030.8,4.4,0.8,79.0,60.0,7.8,9.4
2022-04-05 21:00:00,1030.3,2.8,0.0,61.0,279.0,10.0,9.4
2022-04-05 22:00:00,1030.3,2.1,0.0,54.0,281.0,11.1,5.4
2022-04-05 23:00:00,1029.9,2.1,0.0,50.0,310.0,12.2,7.6
2022-04-06 00:00:00,1029.9,1.2,0.0,45.0,310.0,12.8,9.4
2022-04-06 01:00:00,1029.8,0.5,0.0,48.0,250.0,11.1,5.4
2022-04-06 02:00:00,1029.8,0.0,0.0,48.0,310.0,10.6,11.2
2022-04-06 03:00:00,1030.1,0.0,0.0,56.0,340.0,8.3,9.4
2022-04-06 04:00:00,1030.7,0.0,0.0,58.0,0.0,7.8,0.0
2022-04-06 05:00:00,1031.2,1.1,0.0,73.0,310.0,5.6,7.6
2022-04-06 06:00:00,1031.3,0.6,0.0,79.0,310.0,3.9,7.6
2022-04-06 07:00:00,1031.5,0.5,0.0,85.0,0.0,2.8,0.0
2022-04-06 08:00:00,1031.6,0.0,0.0,82.0,340.0,2.8,11.2
2022-04-06 09:00:00,1031.7,-0.1,0.0,85.0,340.0,2.2,11.2
2022-04-06 10:00:00,1031.2,-0.6,0.0,85.0,350.0,1.7,9.4
2022-04-06 11:00:00,1031.1,-1.1,0.0,85.0,350.0,1.1,9.4
2022-04-06 12:00:00,1030.7,-1.1,0.0,85.0,340.0,1.1,9.4
2022-04-06 13:00:00,1030.3,-1.1,0.0,85.0,350.0,1.1,11.2
2022-04-06 14:00:00,1030.2,-1.0,0.0,82.0,350.0,1.7,11.2
2022-04-06 15:00:00,1030.4,0.0,0.0,82.0,340.0,2.8,13.0
2022-04-06 16:00:00,1030.3,1.1,0.0,73.0,350.0,5.6,16.6
2022-04-06 17:00:00,1030.1,1.6,0.0,65.0,340.0,7.8,16.6
2022-04-06 18:00:00,1029.9,1.7,0.0,54.0,360.0,10.6,13.0
2022-04-06 19:00:00,1029.5,1.6,0.0,50.0,0.0,11.7,0.0
2022-04-06 20:00:00,1029.0,2.8,0.0,49.0,340.0,13.3,11.2
2022-04-06 21:00:00,1028.4,3.8,0.0,49.0,330.0,14.4,13.0
2022-04-06 22:00:00,1027.5,3.8,0.0,44.0,340.0,16.1,9.4
2022-04-06 23:00:00,1026.8,4.0,0.0,40.0,60.0,17.8,9.4
2022-04-07 00:00:00,1026.0,2.7,0.0,34.0,10.0,18.9,13.0
2022-04-07 01:00:00,1025.6,4.5,0.0,40.0,20.0,18.3,11.2
2022-04-07 02:00:00,1025.2,5.5,0.0,46.0,10.0,17.2,11.2
2022-04-07 03:00:00,1024.9,4.4,0.0,55.0,360.0,13.3,11.2
2022-04-07 04:00:00,1025.0,4.3,0.0,63.0,350.0,11.1,11.2
2022-04-07 05:00:00,1025.2,3.8,0.0,63.0,350.0,10.6,9.4
2022-04-07 06:00:00,1025.1,2.8,0.0,61.0,350.0,10.0,11.2
2022-04-07 07:00:00,1024.9,2.3,0.0,61.0,350.0,9.4,11.2
2022-04-07 08:00:00,1024.9,2.2,0.0,63.0,350.0,8.9,11.2
2022-04-07 09:00:00,1024.9,1.6,0.0,65.0,350.0,7.8,9.4
2022-04-07 10:00:00,1024.6,1.1,0.0,65.0,350.0,7.2,9.4
2022-04-07 11:00:00,1024.3,1.2,0.0,68.0,340.0,6.7,13.0
2022-04-07 12:00:00,1024.3,1.0,0.0,70.0,350.0,6.1,11.2
2022-04-07 13:00:00,1024.0,1.0,0.0,70.0,340.0,6.1,11.2
2022-04-07 14:00:00,1024.1,1.1,0.0,73.0,350.0,5.6,11.2
2022-04-07 15:00:00,1024.2,1.7,0.0,63.0,350.0,8.3,13.0
2022-04-07 16:00:00,1024.3,2.9,0.0,57.0,360.0,11.1,13.0
2022-04-07 17:00:00,1023.9,2.9,0.0,46.0,10.0,14.4,9.4
2022-04-07 18:00:00,1023.5,3.4,0.0,44.0,356.0,15.6,5.4
2022-04-07 19:00:00,1023.0,4.4,0.0,41.0,0.0,17.8,0.0
2022-04-07 20:00:00,1021.9,5.1,0.0,39.0,350.0,19.4,5.4
2022-04-07 21:00:00,1021.0,6.6,0.0,39.0,2.0,21.1,5.4
2022-04-07 22:00:00,1020.0,6.5,0.0,35.0,0.0,22.8,0.0
2022-04-07 23:00:00,1018.9,8.2,0.0,42.0,0.0,21.7,0.0
2022-04-08 00:00:00,1018.1,9.3,0.0,41.0,0.0,23.3,0.0
2022-04-08 01:00:00,1017.2,9.6,0.0,43.0,0.0,22.8,0.0
2022-04-08 02:00:00,1017.0,9.0,0.0,49.0,220.0,20.0,7.6
2022-04-08 03:00:00,1017.0,8.9,0.0,58.0,240.0,17.2,13.0
2022-04-08 04:00:00,1017.5,7.3,0.0,56.0,230.0,16.1,16.6
2022-04-08 05:00:00,1018.2,6.1,0.0,53.0,220.0,15.6,22.3
2022-04-08 06:00:00,1018.9,4.4,0.0,51.0,230.0,14.4,22.3
2022-04-08 07:00:00,1019.5,3.4,0.0,51.0,240.0,13.3,24.1
2022-04-08 08:00:00,1020.5,-0.7,0.0,41.0,240.0,12.2,20.5
2022-04-08 09:00:00,1021.6,-0.1,0.0,46.0,220.0,11.1,24.1
2022-04-08 10:00:00,1022.2,7.2,0.4,77.0,220.0,11.1,22.3
2022-04-08 11:00:00,1022.8,8.4,0.3,86.0,230.0,10.6,16.6
2022-04-08 12:00:00,1023.0,8.3,0.0,89.0,210.0,10.0,14.8
2022-04-08 13:00:00,1023.8,7.8,0.0,86.0,240.0,10.0,20.5
2022-04-08 14:00:00,1024.9,3.9,0.0,74.0,240.0,8.3,20.5
2022-04-08 15:00:00,1025.7,3.8,0.0,76.0,200.0,7.8,11.2
2022-04-08 16:00:00,1026.1,5.6,0.0,77.0,200.0,9.4,14.8
2022-04-08 17:00:00,1026.6,4.5,0.0,66.0,260.0,10.6,20.5
2022-04-08 18:00:00,1027.1,4.4,0.0,61.0,240.0,11.7,25.9
2022-04-08 19:00:00,1027.1,4.0,0.0,55.0,290.0,12.8,22.3
2022-04-08 20:00:00,1026.8,3.2,0.0,52.0,240.0,12.8,24.1
2022-04-08 21:00:00,1026.7,4.0,0.0,55.0,290.0,12.8,31.7
2022-04-08 22:00:00,1028.0,4.4,0.3,68.0,280.0,10.0,31.7
2022-04-08 23:00:00,1027.6,5.6,0.0,71.0,240.0,10.6,18.4
2022-04-09 00:00:00,1028.0,4.9,0.0,68.0,280.0,10.6,22.3
2022-04-09 01:00:00,1028.0,3.3,0.0,63.0,260.0,10.0,16.6
2022-04-09 02:00:00,1028.2,3.3,0.0,68.0,240.0,8.9,20.5
2022-04-09 03:00:00,1028.4,2.8,0.0,76.0,240.0,6.7,16.6
2022-04-09 04:00:00,1029.2,2.2,0.0,76.0,240.0,6.1,11.2
2022-04-09 05:00:00,1030.0,2.2,0.0,82.0,220.0,5.0,11.2
2022-04-09 06:00:00,1030.2,2.3,0.0,86.0,220.0,4.4,13.0
2022-04-09 07:00:00,1030.1,1.8,0.0,86.0,240.0,3.9,11.2
2022-04-09 08:00:00,1030.4,1.8,0.0,93.0,240.0,2.8,9.4
2022-04-09 09:00:00,1030.3,1.8,0.0,93.0,250.0,2.8,11.2
2022-04-09 10:00:00,1030.6,1.8,0.0,93.0,240.0,2.8,9.4
2022-04-09 11:00:00,1030.5,2.3,0.0,93.0,0.0,3.3,0.0
2022-04-09 12:00:00,1030.6,1.7,0.0,89.0,0.0,3.3,0.0
2022-04-09 13:00:00,1030.6,1.0,0.0,92.0,290.0,2.2,5.4
2022-04-09 14:00:00,1030.6,-0.1,0.0,92.0,250.0,1.1,7.6
2022-04-09 15:00:00,1030.6,2.3,0.0,93.0,0.0,3.3,0.0
2022-04-09 16:00:00,1030.4,2.8,0.0,82.0,240.0,5.6,9.4
2022-04-09 17:00:00,1030.2,3.3,0.0,73.0,240.0,7.8,9.4
2022-04-09 18:00:00,1030.0,3.3,0.1,73.0,240.0,7.8,18.4
2022-04-09 19:00:00,1029.6,2.3,0.1,61.0,290.0,9.4,9.4
2022-04-09 20:00:00,1029.1,2.3,0.3,61.0,290.0,9.4,18.4
2022-04-09 21:00:00,1028.4,1.6,0.0,52.0,270.0,11.1,22.3
2022-04-09 22:00:00,1028.1,0.0,0.0,48.0,270.0,10.6,13.0
2022-04-09 23:00:00,1027.9,0.6,0.0,52.0,300.0,10.0,24.1
2022-04-10 00:00:00,1027.6,-1.0,0.0,50.0,260.0,8.9,24.1
2022-04-10 01:00:00,1027.3,1.2,0.0,63.0,270.0,7.8,25.9
2022-04-10 02:00:00,1026.9,1.1,0.0,65.0,270.0,7.2,16.6
2022-04-10 03:00:00,1026.1,1.7,0.0,79.0,230.0,5.0,16.6
2022-04-10 04:00:00,1025.5,2.2,0.1,82.0,220.0,5.0,16.6
2022-04-10 05:00:00,1024.5,2.9,0.3,86.0,210.0,5.0,14.8
2022-04-10 06:00:00,1022.8,2.9,0.8,86.0,190.0,5.0,20.5
2022-04-10 07:00:00,1022.6,3.3,2.8,89.0,200.0,5.0,22.3
2022-04-10 08:00:00,1022.3,3.3,0.5,89.0,230.0,5.0,16.6
2022-04-10 09:00:00,1022.2,3.3,0.0,89.0,210.0,5.0,9.4
2022-04-10 10:00:00,1021.8,2.2,0.0,82.0,200.0,5.0,13.0
2022-04-10 11:00:00,1021.9,1.8,0.0,83.0,220.0,4.4,11.2
2022-04-10 12:00:00,1021.7,1.8,0.0,83.0,220.0,4.4,14.8
2022-04-10 13:00:00,1021.7,1.7,0.0,79.0,240.0,5.0,16.6
2022-04-10 14:00:00,1021.4,2.3,0.1,86.0,220.0,4.4,13.0
2022-04-10 15:00:00,1021.2,2.3,0.1,86.0,210.0,4.4,9.4
2022-04-10 16:00:00,1020.9,2.2,0.3,82.0,210.0,5.0,9.4
2022-04-10 17:00:00,1020.8,2.2,0.0,79.0,220.0,5.6,13.0
2022-04-10 18:00:00,1020.4,2.3,0.0,71.0,240.0,7.2,14.8
2022-04-10 19:00:00,1020.0,2.8,0.0,76.0,220.0,6.7,20.5
2022-04-10 20:00:00,1019.3,2.8,0.1,76.0,220.0,6.7,16.6
2022-04-10 21:00:00,1018.7,2.7,0.2,79.0,260.0,6.1,18.4
2022-04-10 22:00:00,1017.8,2.8,0.2,76.0,240.0,6.7,18.4
2022-04-10 23:00:00,1016.6,2.8,0.3,76.0,220.0,6.7,13.0
2022-04-11 00:00:00,1015.4,3.3,0.5,82.0,240.0,6.1,7.6
2022-04-11 01:00:00,1013.8,3.3,0.8,85.0,0.0,5.6,0.0
2022-04-11 02:00:00,1012.2,3.3,2.0,89.0,60.0,5.0,5.4
2022-04-11 03:00:00,1009.9,4.0,2.0,93.0,70.0,5.0,7.6
2022-04-11 04:00:00,1008.0,4.0,2.0,97.0,50.0,4.4,9.4
2022-04-11 05:00:00,1006.1,2.9,3.0,93.0,340.0,3.9,11.2
2022-04-11 06:00:00,1003.7,0.7,3.6,97.0,330.0,1.1,18.4
2022-04-11 07:00:00,1000.6,0.0,2.8,96.0,350.0,0.6,18.4
2022-04-11 08:00:00,997.3,0.7,2.5,97.0,330.0,1.1,16.6
2022-04-11 09:00:00,995.5,0.0,3.8,96.0,340.0,0.6,27.7
2022-04-11 10:00:00,995.1,0.0,1.5,96.0,310.0,0.6,24.1
2022-04-11 11:00:00,996.2,0.5,0.8,92.0,290.0,1.7,14.8
2022-04-11 12:00:00,996.9,1.0,0.3,92.0,220.0,2.2,11.2
2022-04-11 13:00:00,998.0,0.6,0.3,89.0,240.0,2.2,18.4
2022-04-11 14:00:00,999.4,0.6,0.0,89.0,240.0,2.2,25.9
2022-04-11 15:00:00,1000.6,0.5,0.0,85.0,240.0,2.8,14.8
2022-04-11 16:00:00,1001.6,0.5,0.0,85.0,240.0,2.8,22.3
2022-04-11 17:00:00,1002.0,1.7,0.0,89.0,230.0,3.3,22.3
2022-04-11 18:00:00,1002.9,1.7,0.0,79.0,240.0,5.0,18.4
2022-04-11 19:00:00,1004.0,2.2,0.1,82.0,260.0,5.0,18.4
2022-04-11 20:00:00,1004.9,2.7,0.2,79.0,270.0,6.1,13.0
2022-04-11 21:00:00,1005.8,2.3,0.3,71.0,330.0,7.2,16.6
2022-04-11 22:00:00,1007.0,2.9,1.0,74.0,360.0,7.2,13.0
2022-04-11 23:00:00,1007.9,2.9,0.1,71.0,300.0,7.8,16.6
2022-04-12 00:00:00,1008.3,1.8,0.0,61.0,280.0,8.9,25.9
2022-04-12 01:00:00,1008.9,0.1,0.0,54.0,300.0,8.9,16.6
2022-04-12 02:00:00,1009.7,1.2,0.0,61.0,290.0,8.3,16.6
2022-04-12 03:00:00,1010.5,0.6,0.0,65.0,270.0,6.7,18.4
2022-04-12 04:00:00,1011.5,0.1,0.0,76.0,240.0,3.9,14.8
2022-04-12 05:00:00,1012.2,0.1,0.0,76.0,270.0,3.9,13.0
2022-04-12 06:00:00,1013.0,0.7,0.0,83.0,240.0,3.3,13.0
2022-04-12 07:00:00,1014.3,0.5,0.5,76.0,270.0,4.4,13.0
2022-04-12 08:00:00,1014.4,1.8,0.3,93.0,160.0,2.8,7.6
2022-04-12 09:00:00,1014.5,1.2,0.0,89.0,190.0,2.8,13.0
2022-04-12 10:00:00,1014.8,1.7,0.5,89.0,220.0,3.3,13.0
2022-04-12 11:00:00,1014.7,1.8,0.3,93.0,180.0,2.8,11.2
2022-04-12 12:00:00,1015.1,1.8,0.3,93.0,220.0,2.8,9.4
2022-04-12 13:00:00,1015.2,1.0,0.8,92.0,200.0,2.2,9.4
2022-04-12 14:00:00,1015.5,0.6,0.3,89.0,190.0,2.2,16.6
2022-04-12 15:00:00,1015.9,1.2,0.5,89.0,170.0,2.8,14.8
2022-04-12 16:00:00,1016.1,2.3,0.0,86.0,200.0,4.4,13.0
2022-04-12 17:00:00,1016.4,1.7,0.0,79.0,170.0,5.0,16.6
2022-04-12 18:00:00,1016.5,2.2,0.3,79.0,190.0,5.6,22.3
2022-04-12 19:00:00,1017.0,2.2,1.0,76.0,200.0,6.1,22.3
2022-04-12 20:00:00,1017.0,3.3,0.8,85.0,220.0,5.6,9.4
2022-04-12 21:00:00,1017.3,2.2,0.3,79.0,220.0,5.6,29.5
2022-04-12 22:00:00,1017.3,3.3,0.3,82.0,280.0,6.1,24.1
2022-04-12 23:00:00,1016.7,2.2,0.4,73.0,250.0,6.7,29.5
2022-04-13 00:00:00,1016.5,2.2,0.3,79.0,240.0,5.6,11.2
2022-04-13 01:00:00,1016.1,2.2,0.0,79.0,270.0,5.6,5.4
2022-04-13 02:00:00,1016.3,2.3,1.8,89.0,250.0,3.9,14.8
2022-04-13 03:00:00,1015.8,1.7,0.5,89.0,190.0,3.3,13.0
2022-04-13 04:00:00,1015.8,2.3,0.3,89.0,190.0,3.9,9.4
2022-04-13 05:00:00,1015.4,1.8,1.5,93.0,0.0,2.8,0.0
2022-04-13 06:00:00,1014.8,1.7,2.4,89.0,150.0,3.3,18.4
2022-04-13 07:00:00,1014.5,1.8,0.3,93.0,150.0,2.8,9.4
2022-04-13 08:00:00,1014.0,1.8,0.8,93.0,170.0,2.8,9.0
2022-04-13 09:00:00,1013.9,1.8,1.0,93.0,170.0,2.8,9.4
2022-04-13 10:00:00,1013.5,0.6,0.5,89.0,0.0,2.2,0.0
2022-04-13 11:00:00,1013.5,1.0,0.1,92.0,0.0,2.2,0.0
2022-04-13 12:00:00,1014.0,1.0,0.0,92.0,220.0,2.2,13.0
2022-04-13 13:00:00,1014.0,0.0,0.2,96.0,210.0,0.6,11.2
2022-04-13 14:00:00,1014.5,0.0,0.3,96.0,140.0,0.6,9.4
2022-04-13 15:00:00,1015.8,0.5,0.5,92.0,180.0,1.7,7.6
2022-04-13 16:00:00,1016.0,1.0,0.8,92.0,160.0,2.2,14.8
2022-04-13 17:00:00,1015.8,2.3,0.1,86.0,160.0,4.4,18.4
2022-04-13 18:00:00,1016.0,2.7,0.0,79.0,180.0,6.1,20.5
2022-04-13 19:00:00,1016.4,2.2,0.2,79.0,270.0,5.6,16.6
2022-04-13 20:00:00,1016.1,2.3,0.1,68.0,240.0,7.8,22.3
2022-04-13 21:00:00,1016.0,2.1,0.1,65.0,270.0,8.3,20.5
2022-04-13 22:00:00,1015.5,1.8,0.0,59.0,270.0,9.4,14.8
2022-04-13 23:00:00,1015.3,2.3,0.0,61.0,200.0,9.4,22.3
2022-04-14 00:00:00,1014.9,1.7,0.0,63.0,220.0,8.3,18.4
2022-04-14 01:00:00,1014.9,2.1,0.0,65.0,230.0,8.3,14.8
2022-04-14 02:00:00,1014.5,-1.8,0.0,49.0,280.0,8.3,14.8
2022-04-14 03:00:00,1014.3,-1.1,0.0,60.0,280.0,6.1,11.2
2022-04-14 04:00:00,1014.4,-0.5,0.0,76.0,210.0,3.3,5.4
2022-04-14 05:00:00,1014.4,-1.1,0.0,73.0,0.0,3.3,0.0
2022-04-14 06:00:00,1014.0,-1.1,0.0,79.0,0.0,2.2,0.0
2022-04-14 07:00:00,1013.8,-1.1,0.0,85.0,0.0,1.1,0.0
2022-04-14 08:00:00,1013.8,-1.8,0.0,88.0,270.0,0.0,7.6
2022-04-14 09:00:00,1013.8,-1.8,0.0,88.0,270.0,0.0,5.4
2022-04-14 10:00:00,1013.6,-2.2,0.0,89.0,290.0,-0.6,7.6
2022-04-14 11:00:00,1013.4,-2.2,0.0,89.0,0.0,-0.6,0.0
2022-04-14 12:00:00,1013.4,-1.7,0.0,92.0,0.0,-0.6,0.0
2022-04-14 13:00:00,1013.6,-1.2,0.0,96.0,0.0,-0.6,0.0
2022-04-14 14:00:00,1014.0,-2.2,0.0,92.0,0.0,-1.1,0.0
2022-04-14 15:00:00,1014.2,-0.6,0.0,96.0,0.0,0.0,0.0
2022-04-14 16:00:00,1014.5,1.2,0.0,89.0,310.0,2.8,5.4
2022-04-14 17:00:00,1014.6,2.2,0.0,82.0,240.0,5.0,5.4
2022-04-14 18:00:00,1014.4,2.8,0.0,76.0,240.0,6.7,11.2
2022-04-14 19:00:00,1014.2,1.6,0.0,65.0,210.0,7.8,18.4
2022-04-14 20:00:00,1014.2,2.7,0.1,68.0,210.0,8.3,13.0
2022-04-14 21:00:00,1014.4,2.2,0.3,79.0,220.0,5.6,9.4
2022-04-14 22:00:00,1014.0,1.6,0.0,65.0,220.0,7.8,13.0
2022-04-14 23:00:00,1014.0,3.3,4.1,73.0,200.0,7.8,18.4
2022-04-15 00:00:00,1014.0,1.6,0.5,70.0,210.0,6.7,13.0
2022-04-15 01:00:00,1014.1,2.3,0.3,68.0,40.0,7.8,9.4
2022-04-15 02:00:00,1014.1,2.3,0.0,68.0,20.0,7.8,18.4
2022-04-15 03:00:00,1014.8,-0.6,0.0,67.0,290.0,5.0,16.6
2022-04-15 04:00:00,1015.8,0.0,0.0,79.0,260.0,3.3,7.6
2022-04-15 05:00:00,1016.5,0.6,0.0,89.0,130.0,2.2,9.4
2022-04-15 06:00:00,1017.0,1.1,0.0,96.0,100.0,1.7,7.6
2022-04-15 07:00:00,1017.1,0.5,0.0,92.0,0.0,1.7,0.0
2022-04-15 08:00:00,1017.6,0.0,0.0,96.0,0.0,0.6,0.0
2022-04-15 09:00:00,1017.9,-0.6,0.0,92.0,0.0,0.6,0.0
2022-04-15 10:00:00,1018.2,-1.7,0.0,96.0,0.0,-1.1,0.0
2022-04-15 11:00:00,1018.6,-1.2,0.0,96.0,0.0,-0.6,0.0
2022-04-15 12:00:00,1018.8,-2.2,0.0,92.0,0.0,-1.1,0.0
2022-04-15 13:00:00,1018.9,-2.8,0.0,96.0,0.0,-2.2,0.0
2022-04-15 14:00:00,1019.4,-3.3,0.0,92.0,0.0,-2.2,0.0
2022-04-15 15:00:00,1019.8,-1.7,0.0,96.0,340.0,-1.1,7.6
2022-04-15 16:00:00,1020.0,0.6,0.0,100.0,0.0,0.6,0.0
2022-04-15 17:00:00,1020.6,1.1,0.0,100.0,0.0,1.1,0.0
2022-04-15 18:00:00,1020.6,1.7,0.0,89.0,0.0,3.3,0.0
2022-04-15 19:00:00,1020.3,2.8,0.0,76.0,0.0,6.7,0.0
2022-04-15 20:00:00,1019.5,0.6,0.0,56.0,0.0,8.9,0.0
2022-04-15 21:00:00,1018.9,-0.5,0.0,50.0,160.0,9.4,7.6
2022-04-15 22:00:00,1018.7,0.0,0.0,48.0,345.0,10.6,7.6
2022-04-15 23:00:00,1017.7,-1.7,0.0,41.0,0.0,11.1,0.0
2022-04-16 00:00:00,1016.7,-4.1,0.0,33.0,70.0,11.7,7.6
2022-04-16 01:00:00,1015.7,-3.8,0.0,35.0,100.0,11.1,7.6
2022-04-16 02:00:00,1015.1,-4.2,0.0,34.0,0.0,11.1,0.0
2022-04-16 03:00:00,1014.6,-4.3,0.0,39.0,0.0,8.9,0.0
2022-04-16 04:00:00,1014.7,-1.8,0.0,57.0,340.0,6.1,14.8
2022-04-16 05:00:00,1014.6,-0.6,0.0,67.0,340.0,5.0,14.8
2022-04-16 06:00:00,1014.2,-0.5,0.0,73.0,350.0,3.9,7.6
2022-04-16 07:00:00,1013.6,-0.5,0.0,76.0,350.0,3.3,9.4
2022-04-16 08:00:00,1012.7,-0.7,0.0,78.0,350.0,2.8,13.0
2022-04-16 09:00:00,1011.9,-0.5,0.0,76.0,340.0,3.3,11.2
2022-04-16 10:00:00,1011.0,-0.5,0.0,76.0,340.0,3.3,11.2
2022-04-16 11:00:00,1010.5,-1.1,0.0,79.0,340.0,2.2,7.6
2022-04-16 12:00:00,1010.3,-1.6,0.0,85.0,280.0,0.6,7.6
2022-04-16 13:00:00,1010.0,-1.8,0.0,88.0,330.0,0.0,7.6
2022-04-16 14:00:00,1010.3,-1.8,0.0,88.0,280.0,0.0,7.6
2022-04-16 15:00:00,1010.9,-0.6,0.0,92.0,250.0,0.6,9.4
2022-04-16 16:00:00,1011.2,0.5,0.0,76.0,0.0,4.4,0.0
2022-04-16 17:00:00,1011.8,1.2,0.0,68.0,190.0,6.7,7.6
2022-04-16 18:00:00,1012.4,0.6,0.0,54.0,190.0,9.4,13.0
2022-04-16 19:00:00,1012.8,0.0,0.0,50.0,210.0,10.0,14.8
2022-04-16 20:00:00,1016.0,1.0,0.0,70.0,250.0,6.1,37.1
2022-04-16 21:00:00,1015.8,3.9,0.5,74.0,270.0,8.3,27.7
2022-04-16 22:00:00,1017.1,2.3,0.0,68.0,260.0,7.8,31.7
2022-04-16 23:00:00,1017.7,1.7,0.0,63.0,270.0,8.3,16.6
2022-04-17 00:00:00,1018.4,2.3,0.0,71.0,260.0,7.2,20.5
2022-04-17 01:00:00,1019.1,1.1,0.0,58.0,260.0,8.9,22.3
2022-04-17 02:00:00,1019.9,1.6,0.0,65.0,270.0,7.8,14.8
2022-04-17 03:00:00,1020.8,1.0,0.0,70.0,260.0,6.1,16.6
2022-04-17 04:00:00,1021.9,1.1,0.0,73.0,270.0,5.6,11.2
2022-04-17 05:00:00,1022.8,0.5,0.0,85.0,220.0,2.8,11.2
2022-04-17 06:00:00,1023.4,1.2,0.0,86.0,220.0,3.3,11.2
2022-04-17 07:00:00,1024.1,0.6,0.0,89.0,0.0,2.2,0.0
2022-04-17 08:00:00,1024.1,1.7,0.0,89.0,0.0,3.3,0.0
2022-04-17 09:00:00,1024.4,1.8,0.0,86.0,40.0,3.9,5.4
2022-04-17 10:00:00,1024.7,1.7,0.0,89.0,10.0,3.3,5.4
2022-04-17 11:00:00,1024.8,0.6,0.0,89.0,330.0,2.2,5.4
2022-04-17 12:00:00,1024.6,-0.1,0.0,92.0,10.0,1.1,5.4
2022-04-17 13:00:00,1024.5,-0.6,0.0,92.0,350.0,0.6,5.4
2022-04-17 14:00:00,1024.9,-0.6,0.0,96.0,360.0,0.0,9.4
2022-04-17 15:00:00,1024.5,1.0,0.0,92.0,340.0,2.2,7.6
2022-04-17 16:00:00,1024.8,2.9,0.0,86.0,340.0,5.0,9.4
2022-04-17 17:00:00,1024.3,2.7,0.0,79.0,340.0,6.1,9.4
2022-04-17 18:00:00,1024.0,3.3,0.0,71.0,350.0,8.3,11.2
2022-04-17 19:00:00,1023.3,1.6,0.0,56.0,90.0,10.0,7.6
2022-04-17 20:00:00,1022.6,1.1,0.0,50.0,81.0,11.1,7.6
2022-04-17 21:00:00,1021.9,-0.5,0.0,43.0,200.0,11.7,7.6
2022-04-17 22:00:00,1021.2,0.0,0.0,43.0,200.0,12.2,7.6
2022-04-17 23:00:00,1020.2,0.6,0.0,45.0,130.0,12.2,9.4
2022-04-18 00:00:00,1019.5,0.6,0.0,45.0,220.0,12.2,9.4
2022-04-18 01:00:00,1019.0,2.1,0.0,54.0,250.0,11.1,11.2
2022-04-18 02:00:00,1018.3,0.6,0.0,50.0,280.0,10.6,9.4
2022-04-18 03:00:00,1017.8,2.8,0.0,61.0,0.0,10.0,0.0
2022-04-18 04:00:00,1016.9,2.1,0.0,65.0,340.0,8.3,13.0
2022-04-18 05:00:00,1016.7,2.9,0.0,71.0,30.0,7.8,7.6
2022-04-18 06:00:00,1016.4,2.3,0.0,68.0,340.0,7.8,7.6
2022-04-18 07:00:00,1015.8,3.8,0.0,82.0,260.0,6.7,7.6
2022-04-18 08:00:00,1015.4,3.3,0.0,76.0,0.0,7.2,0.0
2022-04-18 09:00:00,1014.6,3.8,0.0,82.0,0.0,6.7,0.0
2022-04-18 10:00:00,1013.9,3.9,0.0,86.0,0.0,6.1,0.0
2022-04-18 11:00:00,1012.9,3.9,0.0,86.0,70.0,6.1,7.6
2022-04-18 12:00:00,1012.1,3.9,0.0,86.0,0.0,6.1,0.0
2022-04-18 13:00:00,1011.3,3.8,0.0,82.0,360.0,6.7,5.4
