DT,prcp,dwpt,pres,temp,rhum,wdir,San_Antonio,wspd
2022-06-12 01:00:00,0.0,14.4,1005.9,37.8,25.0,130.0,0.940699,16.6
2022-06-12 02:00:00,0.0,15.8,1006.8,33.9,34.0,130.0,0.892231,16.6
2022-06-12 03:00:00,0.0,23.2,1008.1,31.1,63.0,140.0,0.835581,27.7
2022-06-12 04:00:00,0.0,22.9,1008.6,29.4,68.0,150.0,0.785731,25.9
2022-06-12 05:00:00,0.0,22.9,1008.6,29.4,68.0,150.0,0.708622,25.9
2022-06-12 06:00:00,0.0,23.4,1008.8,27.8,77.0,160.0,0.649147,18.4
2022-06-12 07:00:00,0.0,22.8,1009.0,27.2,77.0,170.0,0.584255,11.2
2022-06-12 08:00:00,0.0,21.7,1008.9,26.7,74.0,180.0,0.536365,18.4
2022-06-12 09:00:00,0.0,21.7,1009.1,25.6,79.0,180.0,0.495332,13.0
2022-06-12 10:00:00,0.0,21.7,1009.1,25.6,79.0,180.0,0.472971,13.0
2022-06-12 11:00:00,0.0,21.7,1009.5,24.4,85.0,180.0,0.446289,11.2
2022-06-12 12:00:00,0.0,21.7,1009.5,24.4,85.0,180.0,0.424159,11.2
2022-06-12 13:00:00,0.0,21.7,1010.9,27.2,72.0,200.0,0.41805,18.4
2022-06-12 14:00:00,0.0,21.7,1010.9,27.2,72.0,200.0,0.467093,18.4
2022-06-12 15:00:00,0.0,21.1,1010.8,28.3,65.0,170.0,0.512852,24.1
2022-06-12 16:00:00,0.0,20.7,1010.8,32.8,49.0,170.0,0.562125,13.0
2022-06-12 17:00:00,0.0,20.7,1010.8,32.8,49.0,170.0,0.658541,13.0
2022-06-12 18:00:00,0.0,18.3,1009.2,36.7,34.0,210.0,0.708103,22.3
2022-06-12 19:00:00,0.0,16.6,1008.3,38.3,28.0,160.0,0.763601,13.0
2022-06-12 20:00:00,0.0,16.6,1008.3,38.3,28.0,160.0,0.831489,13.0
2022-06-12 21:00:00,0.0,14.0,1007.1,40.6,21.0,170.0,0.838347,13.0
2022-06-12 22:00:00,0.0,14.8,1006.6,40.6,22.0,140.0,0.890157,24.1
2022-06-12 23:00:00,0.0,15.1,1006.3,39.4,24.0,140.0,0.920989,24.1
2022-06-13 00:00:00,0.0,15.1,1006.3,39.4,24.0,140.0,0.953723,24.1
2022-06-13 01:00:00,0.0,19.0,1007.4,35.0,39.0,140.0,0.935742,24.1
2022-06-13 02:00:00,0.0,21.0,1008.9,32.8,50.0,140.0,0.929576,25.9
2022-06-13 03:00:00,0.0,21.1,1010.0,30.6,57.0,140.0,0.88739,29.5
2022-06-13 04:00:00,0.0,21.7,1010.6,28.9,65.0,140.0,0.802501,29.5
2022-06-13 05:00:00,0.0,21.7,1010.6,28.9,65.0,160.0,0.72032,29.5
2022-06-13 06:00:00,0.0,22.8,1011.0,26.7,79.0,140.0,0.641425,22.3
2022-06-13 07:00:00,0.0,22.2,1011.1,26.1,79.0,170.0,0.593073,11.2
2022-06-13 08:00:00,0.0,22.2,1011.1,26.1,79.0,170.0,0.515099,11.2
2022-06-13 09:00:00,0.0,22.9,1011.2,25.6,85.0,160.0,0.480694,14.8
2022-06-13 10:00:00,0.0,22.9,1011.2,25.6,85.0,160.0,0.487437,14.8
2022-06-13 11:00:00,0.0,22.3,1012.1,25.6,82.0,160.0,0.490491,18.4
2022-06-13 12:00:00,0.0,22.2,1012.6,26.1,79.0,160.0,0.489627,18.4
2022-06-13 13:00:00,0.0,21.1,1013.1,27.8,67.0,160.0,0.503054,20.5
2022-06-13 14:00:00,0.0,21.1,1013.1,27.8,67.0,160.0,0.546104,20.5
2022-06-13 15:00:00,0.0,18.4,1012.6,32.2,44.0,160.0,0.592842,27.7
2022-06-13 16:00:00,0.0,16.2,1012.6,33.3,36.0,160.0,0.610247,27.7
2022-06-13 17:00:00,0.0,16.3,1011.8,35.0,33.0,150.0,0.665111,25.9
2022-06-13 18:00:00,0.0,14.7,1011.1,36.7,27.0,190.0,0.694675,20.5
2022-06-13 19:00:00,0.0,14.7,1011.1,36.7,27.0,190.0,0.721704,20.5
2022-06-13 20:00:00,0.0,16.2,1009.6,37.8,28.0,150.0,0.718591,24.1
2022-06-13 21:00:00,0.0,16.7,1009.1,37.2,30.0,150.0,0.750403,24.1
2022-06-13 22:00:00,0.0,17.3,1008.3,37.2,31.0,160.0,0.794203,29.5
2022-06-13 23:00:00,0.0,19.5,1008.3,35.6,39.0,130.0,0.900473,33.5
2022-06-14 00:00:00,0.0,19.5,1008.3,35.6,39.0,130.0,0.910154,33.5
2022-06-14 01:00:00,0.0,21.6,1009.4,31.1,57.0,150.0,0.886526,38.9
2022-06-14 02:00:00,0.0,21.6,1010.2,29.4,63.0,140.0,0.845032,38.9
2022-06-14 03:00:00,0.0,22.3,1011.1,28.3,70.0,150.0,0.803711,31.7
2022-06-14 04:00:00,0.0,22.3,1011.1,28.3,70.0,150.0,0.730521,31.7
2022-06-14 05:00:00,0.0,22.3,1012.0,27.8,72.0,160.0,0.667531,27.7
2022-06-14 06:00:00,0.0,22.2,1011.9,27.2,74.0,160.0,0.601602,25.9
2022-06-14 07:00:00,0.0,22.1,1011.7,26.7,76.0,170.0,0.562125,31.7
2022-06-14 08:00:00,0.0,22.1,1011.6,26.7,76.0,160.0,0.531293,22.3
2022-06-14 09:00:00,0.0,22.1,1011.6,26.7,76.0,160.0,0.497291,22.3
2022-06-14 10:00:00,0.0,21.8,1011.6,26.1,77.0,160.0,0.486572,20.5
2022-06-14 11:00:00,0.0,21.8,1011.6,26.1,77.0,160.0,0.488993,20.5
2022-06-14 12:00:00,0.0,21.8,1012.5,26.1,77.0,160.0,0.481385,18.4
2022-06-14 13:00:00,0.0,21.8,1012.5,26.1,77.0,160.0,0.49222,18.4
2022-06-14 14:00:00,0.0,21.7,1012.9,26.7,74.0,170.0,0.507031,27.7
2022-06-14 15:00:00,0.0,21.1,1013.0,30.0,59.0,170.0,0.560108,25.9
2022-06-14 16:00:00,0.0,18.9,1012.7,32.8,44.0,170.0,0.603273,25.9
2022-06-14 17:00:00,0.0,18.8,1012.3,33.9,41.0,140.0,0.665802,35.3
2022-06-14 18:00:00,0.0,17.2,1011.6,34.4,36.0,140.0,0.645689,35.3
2022-06-14 19:00:00,0.0,17.2,1011.6,34.4,36.0,160.0,0.705509,37.1
2022-06-14 20:00:00,0.0,17.3,1009.9,36.7,32.0,140.0,0.733806,25.9
2022-06-14 21:00:00,0.0,16.7,1009.2,37.8,29.0,150.0,0.775645,35.3
2022-06-14 22:00:00,0.0,17.3,1008.8,36.1,33.0,140.0,0.782734,42.5
2022-06-14 23:00:00,0.0,18.9,1008.7,34.4,40.0,130.0,0.799965,46.4
2022-06-15 00:00:00,0.0,18.9,1008.7,34.4,40.0,140.0,0.803481,40.7
2022-06-15 01:00:00,0.0,21.7,1009.7,30.0,61.0,130.0,0.797545,37.1
2022-06-15 02:00:00,0.0,21.7,1010.5,28.9,65.0,150.0,0.80083,31.7
2022-06-15 03:00:00,0.0,21.7,1010.5,28.9,65.0,150.0,0.770862,33.5
2022-06-15 04:00:00,0.0,22.2,1012.2,27.2,74.0,150.0,0.707008,27.7
2022-06-15 05:00:00,0.0,22.2,1012.2,27.2,74.0,150.0,0.640387,27.7
2022-06-15 06:00:00,0.0,22.1,1012.8,26.7,76.0,150.0,0.565295,24.1
2022-06-15 07:00:00,0.0,22.2,1012.8,27.2,74.0,160.0,0.535327,25.9
2022-06-15 08:00:00,0.0,22.1,1012.4,26.7,76.0,140.0,0.5068,24.1
2022-06-15 09:00:00,0.0,22.1,1012.4,26.7,76.0,140.0,0.480406,24.1
2022-06-15 10:00:00,0.0,21.7,1012.4,26.7,74.0,160.0,0.495851,24.1
2022-06-15 11:00:00,0.0,21.7,1012.8,26.7,74.0,170.0,0.517289,22.3
2022-06-15 12:00:00,0.0,22.1,1013.4,26.7,76.0,160.0,0.520977,22.3
2022-06-15 13:00:00,0.0,22.3,1013.8,27.8,72.0,160.0,0.526222,22.3
2022-06-15 14:00:00,0.0,22.3,1013.8,27.8,72.0,170.0,0.537633,24.1
2022-06-15 15:00:00,0.0,21.0,1014.2,31.1,55.0,160.0,0.562241,25.9
2022-06-15 16:00:00,0.0,20.0,1014.6,29.4,57.0,160.0,0.595954,20.5
2022-06-15 17:00:00,0.0,20.0,1014.5,31.7,50.0,170.0,0.581143,24.1
2022-06-15 18:00:00,0.0,19.3,1013.8,32.8,45.0,160.0,0.606385,20.5
2022-06-15 19:00:00,0.0,19.3,1013.8,32.8,45.0,160.0,0.586388,20.5
2022-06-15 20:00:00,0.0,20.0,1012.7,32.8,47.0,110.0,0.695655,13.0
2022-06-15 21:00:00,0.0,20.0,1012.1,34.4,43.0,130.0,0.732423,27.7
2022-06-15 22:00:00,0.0,19.6,1011.8,33.9,43.0,130.0,0.768787,22.3
2022-06-15 23:00:00,0.0,18.4,1011.3,33.9,40.0,140.0,0.817197,24.1
2022-06-16 00:00:00,0.0,18.4,1011.3,33.9,40.0,140.0,0.815756,24.1
2022-06-16 01:00:00,0.0,20.1,1012.2,32.2,49.0,140.0,0.804691,18.4
2022-06-16 02:00:00,0.0,21.7,1013.3,30.0,61.0,140.0,0.720147,29.5
2022-06-16 03:00:00,0.0,22.3,1014.1,28.3,70.0,130.0,0.755821,25.9
2022-06-16 04:00:00,0.0,22.3,1014.1,28.3,70.0,130.0,0.691217,25.9
2022-06-16 05:00:00,0.0,22.1,1015.3,26.7,76.0,160.0,0.630648,18.4
2022-06-16 06:00:00,0.0,22.9,1015.4,25.6,85.0,150.0,0.569733,14.8
2022-06-16 07:00:00,0.0,22.9,1015.5,25.6,85.0,160.0,0.51654,18.4
2022-06-16 08:00:00,0.0,22.3,1015.4,25.6,82.0,160.0,0.499827,20.5
2022-06-16 09:00:00,0.0,22.3,1015.4,25.6,82.0,160.0,0.464442,20.5
2022-06-16 10:00:00,0.0,22.3,1015.8,25.0,85.0,150.0,0.471242,14.8
2022-06-16 11:00:00,0.0,22.3,1015.8,25.0,85.0,150.0,0.458218,14.8
2022-06-16 12:00:00,0.0,22.3,1016.3,25.0,85.0,150.0,0.46669,13.0
2022-06-16 13:00:00,0.0,21.7,1017.4,26.7,74.0,150.0,0.473951,14.8
2022-06-16 14:00:00,0.0,21.7,1017.4,26.7,74.0,150.0,0.49758,14.8
2022-06-16 15:00:00,0.0,19.0,1017.3,30.6,50.0,180.0,0.524205,18.4
2022-06-16 16:00:00,0.0,18.8,1017.2,31.1,48.0,130.0,0.559878,11.2
2022-06-16 17:00:00,0.0,18.3,1016.8,33.3,41.0,120.0,0.597856,11.2
2022-06-16 18:00:00,0.0,18.3,1016.8,33.3,41.0,120.0,0.661999,11.2
2022-06-16 19:00:00,0.0,15.3,1015.8,36.1,29.0,170.0,0.716286,11.2
2022-06-16 20:00:00,0.0,13.1,1014.4,37.8,23.0,120.0,0.687068,18.4
2022-06-16 21:00:00,0.0,12.6,1013.9,37.2,23.0,160.0,0.752709,22.3
2022-06-16 22:00:00,0.0,13.1,1013.1,37.8,23.0,150.0,0.746139,18.4
2022-06-16 23:00:00,0.0,13.1,1013.1,37.8,23.0,150.0,0.824919,18.4
2022-06-17 00:00:00,0.0,13.2,1013.0,35.6,26.0,140.0,0.891482,18.4
2022-06-17 01:00:00,0.0,15.8,1013.6,33.9,34.0,140.0,0.855348,18.4
2022-06-17 02:00:00,0.0,16.8,1014.8,31.7,41.0,160.0,0.819099,20.5
2022-06-17 03:00:00,0.0,18.8,1015.8,30.0,51.0,160.0,0.76752,25.9
2022-06-17 04:00:00,0.0,18.8,1015.8,30.0,51.0,160.0,0.692773,25.9
2022-06-17 05:00:00,0.0,18.8,1016.5,27.8,58.0,170.0,0.598548,13.0
2022-06-17 06:00:00,0.0,19.3,1016.0,26.7,64.0,170.0,0.530313,13.0
2022-06-17 07:00:00,0.0,20.0,1015.7,26.1,69.0,180.0,0.479714,13.0
2022-06-17 08:00:00,0.0,20.0,1015.5,25.0,74.0,190.0,0.450265,7.6
2022-06-17 09:00:00,0.0,20.0,1015.5,25.0,74.0,190.0,0.430671,7.6
2022-06-17 10:00:00,0.0,20.5,1015.4,24.4,79.0,220.0,0.428366,7.6
2022-06-17 11:00:00,0.0,20.6,1015.7,23.9,82.0,250.0,0.428539,7.6
2022-06-17 12:00:00,0.0,20.6,1015.7,23.9,82.0,250.0,0.444041,7.6
2022-06-17 13:00:00,0.0,21.7,1016.2,25.0,82.0,210.0,0.466344,11.2
2022-06-17 14:00:00,0.0,20.6,1017.0,27.8,65.0,230.0,0.472741,7.6
2022-06-17 15:00:00,0.0,20.1,1016.9,27.8,63.0,210.0,0.504841,5.4
2022-06-17 16:00:00,0.0,19.3,1016.7,30.6,51.0,210.0,0.510316,5.4
2022-06-17 17:00:00,0.0,18.9,1016.2,32.8,44.0,120.0,0.559186,16.6
2022-06-17 18:00:00,0.0,18.9,1016.2,32.8,44.0,120.0,0.622176,16.6
2022-06-17 19:00:00,0.0,18.5,1014.1,34.4,39.0,130.0,0.665514,16.6
2022-06-17 20:00:00,0.0,17.3,1013.3,35.6,34.0,120.0,0.713866,11.2
2022-06-17 21:00:00,0.0,17.3,1012.6,35.0,35.0,120.0,0.723894,16.6
2022-06-17 22:00:00,0.0,17.3,1012.0,35.6,34.0,150.0,0.783253,16.6
2022-06-17 23:00:00,0.0,17.3,1012.0,35.6,34.0,150.0,0.841402,16.6
2022-06-18 00:00:00,0.0,16.7,1011.6,34.4,35.0,100.0,0.853792,16.6
2022-06-18 01:00:00,0.0,16.6,1011.8,32.8,38.0,100.0,0.824574,11.2
2022-06-18 02:00:00,0.0,19.3,1012.8,31.7,48.0,150.0,0.792531,25.9
2022-06-18 03:00:00,0.0,19.3,1014.0,30.6,51.0,140.0,0.795874,29.5
2022-06-18 04:00:00,0.0,19.3,1014.0,30.6,51.0,140.0,0.736918,29.5
2022-06-18 05:00:00,0.0,20.6,1013.9,27.8,65.0,150.0,0.663555,20.5
2022-06-18 06:00:00,0.0,20.5,1013.5,26.7,69.0,160.0,0.585177,14.8
2022-06-18 07:00:00,0.0,20.0,1013.6,25.6,71.0,170.0,0.531927,18.4
2022-06-18 08:00:00,0.0,20.0,1013.6,25.6,71.0,170.0,0.470436,18.4
2022-06-18 09:00:00,0.0,20.5,1014.3,24.4,79.0,160.0,0.429345,14.8
2022-06-18 10:00:00,0.0,20.6,1014.5,23.9,82.0,210.0,0.400645,11.2
2022-06-18 11:00:00,0.0,20.6,1015.1,23.3,85.0,0.0,0.396957,0.0
2022-06-18 12:00:00,0.0,21.1,1015.7,25.0,79.0,100.0,0.38278,7.6
2022-06-18 13:00:00,0.0,21.1,1015.7,25.0,79.0,100.0,0.409982,7.6
2022-06-18 14:00:00,0.0,20.1,1016.2,27.2,65.0,160.0,0.45597,11.2
2022-06-18 15:00:00,0.0,19.5,1016.0,28.9,57.0,180.0,0.493949,16.6
2022-06-18 16:00:00,0.0,19.0,1015.8,30.6,50.0,150.0,0.519191,11.2
2022-06-18 17:00:00,0.0,18.3,1015.2,31.7,45.0,150.0,0.571231,9.4
2022-06-18 18:00:00,0.0,18.3,1015.2,31.7,45.0,150.0,0.620505,9.4
2022-06-18 19:00:00,0.0,17.3,1013.6,35.0,35.0,0.0,0.67047,0.0
2022-06-18 20:00:00,0.0,16.3,1012.8,36.1,31.0,140.0,0.711272,16.6
2022-06-18 21:00:00,0.0,15.8,1012.2,36.1,30.0,140.0,0.76873,16.6
2022-06-18 22:00:00,0.0,15.8,1011.6,36.7,29.0,140.0,0.793857,14.8
2022-06-18 23:00:00,0.0,15.8,1011.6,36.7,29.0,140.0,0.85045,14.8
2022-06-19 00:00:00,0.0,18.8,1011.7,33.9,41.0,120.0,0.863416,9.4
2022-06-19 01:00:00,0.0,19.3,1012.3,32.8,45.0,150.0,0.828953,24.1
2022-06-19 02:00:00,0.0,20.7,1013.0,31.1,54.0,140.0,0.794951,29.5
2022-06-19 03:00:00,0.0,20.7,1013.0,31.1,54.0,140.0,0.758817,29.5
2022-06-19 04:00:00,0.0,21.2,1014.6,28.9,63.0,150.0,0.710811,24.1
2022-06-19 05:00:00,0.0,21.1,1014.8,27.8,67.0,160.0,0.656985,18.4
2022-06-19 06:00:00,0.0,21.0,1015.0,26.7,71.0,160.0,0.601775,16.6
2022-06-19 07:00:00,0.0,21.8,1014.6,26.1,77.0,170.0,0.539534,11.2
2022-06-19 08:00:00,0.0,21.8,1014.6,26.1,77.0,170.0,0.492566,11.2
2022-06-19 09:00:00,0.0,21.7,1014.8,25.6,79.0,180.0,0.458449,11.2
2022-06-19 10:00:00,0.0,22.3,1014.9,25.0,85.0,200.0,0.412402,11.2
2022-06-19 11:00:00,0.0,22.3,1015.3,25.0,85.0,180.0,0.42243,9.4
2022-06-19 12:00:00,0.0,22.3,1015.3,25.0,85.0,180.0,0.40491,9.4
2022-06-19 13:00:00,0.0,22.2,1015.9,26.1,79.0,190.0,0.424216,7.6
2022-06-19 14:00:00,0.0,21.8,1016.4,28.3,68.0,0.0,0.471704,0.0
2022-06-19 15:00:00,0.0,19.9,1016.4,30.6,53.0,0.0,0.520516,11.2
2022-06-19 16:00:00,0.0,19.5,1016.3,32.2,47.0,155.0,0.580048,9.4
2022-06-19 17:00:00,0.0,18.0,1015.8,33.9,39.0,160.0,0.628861,16.6
2022-06-19 18:00:00,0.0,18.0,1015.8,33.9,39.0,160.0,0.683264,16.6
2022-06-19 19:00:00,0.0,17.3,1014.2,35.6,34.0,120.0,0.723663,14.8
2022-06-19 20:00:00,0.0,16.8,1013.4,36.7,31.0,130.0,0.761007,18.4
2022-06-19 21:00:00,0.0,16.2,1012.6,37.2,29.0,130.0,0.799504,18.4
2022-06-19 22:00:00,0.0,16.2,1012.6,37.2,29.0,160.0,0.847049,24.1
2022-06-19 23:00:00,0.0,15.8,1011.7,36.7,29.0,130.0,0.870966,24.1
2022-06-20 00:00:00,0.0,14.8,1011.8,35.0,30.0,120.0,0.880244,24.1
2022-06-20 01:00:00,0.0,18.3,1012.3,33.3,41.0,120.0,0.853965,24.1
2022-06-20 02:00:00,0.0,18.0,1013.2,31.7,44.0,140.0,0.837252,22.3
2022-06-20 03:00:00,0.0,18.0,1013.2,31.7,44.0,140.0,0.797141,22.3
2022-06-20 04:00:00,0.0,17.8,1014.4,28.9,51.0,150.0,0.733172,22.3
2022-06-20 05:00:00,0.0,18.2,1014.8,27.8,56.0,140.0,0.647072,14.8
2022-06-20 06:00:00,0.0,18.8,1014.8,26.7,62.0,160.0,0.577397,9.4
2022-06-20 07:00:00,0.0,20.0,1015.0,25.6,71.0,160.0,0.52213,9.4
2022-06-20 08:00:00,0.0,20.0,1015.0,25.6,71.0,160.0,0.452628,9.4
2022-06-20 09:00:00,0.0,20.5,1015.8,24.4,79.0,0.0,0.418568,0.0
2022-06-20 10:00:00,0.0,21.7,1016.0,24.4,85.0,180.0,0.438509,11.2
2022-06-20 11:00:00,0.0,21.7,1016.6,24.4,85.0,180.0,0.474124,7.6
2022-06-20 12:00:00,0.0,21.8,1017.1,26.1,77.0,200.0,0.467785,13.0
2022-06-20 13:00:00,0.0,21.8,1017.1,26.1,77.0,200.0,0.486572,13.0
2022-06-20 14:00:00,0.0,21.1,1017.9,28.3,65.0,210.0,0.509394,11.2
2022-06-20 15:00:00,0.0,20.0,1017.9,29.4,57.0,210.0,0.528066,9.4
2022-06-20 16:00:00,0.0,19.3,1017.5,31.7,48.0,140.0,0.59313,9.4
2022-06-20 17:00:00,0.0,18.9,1017.0,34.4,40.0,170.0,0.622234,13.0
2022-06-20 18:00:00,0.0,18.9,1017.0,34.4,40.0,170.0,0.697499,13.0
2022-06-20 19:00:00,0.0,17.8,1015.7,35.6,35.0,160.0,0.772822,13.0
2022-06-20 20:00:00,0.0,15.8,1015.0,36.1,30.0,130.0,0.774262,20.5
2022-06-20 21:00:00,0.0,16.8,1014.1,36.7,31.0,130.0,0.785731,7.6
2022-06-20 22:00:00,0.0,16.2,1013.5,37.2,29.0,140.0,0.83973,18.4
2022-06-20 23:00:00,0.0,16.2,1013.5,37.2,29.0,140.0,0.886295,18.4
2022-06-21 00:00:00,0.0,15.9,1013.0,35.6,31.0,130.0,0.920009,27.7
2022-06-21 01:00:00,0.0,16.3,1013.2,33.9,35.0,130.0,0.91367,18.4
2022-06-21 02:00:00,0.0,17.8,1014.0,32.8,41.0,130.0,0.879726,18.4
2022-06-21 03:00:00,0.0,17.8,1014.0,32.8,41.0,140.0,0.818638,31.7
2022-06-21 04:00:00,0.0,18.8,1016.1,30.0,51.0,160.0,0.74464,20.5
2022-06-21 05:00:00,0.0,20.1,1016.3,28.9,59.0,140.0,0.671392,14.8
2022-06-21 06:00:00,0.0,20.1,1016.4,27.8,63.0,180.0,0.592554,11.2
2022-06-21 07:00:00,0.0,21.0,1016.7,27.2,69.0,160.0,0.548986,14.8
2022-06-21 08:00:00,0.0,21.0,1016.7,27.2,69.0,160.0,0.507031,14.8
2022-06-21 09:00:00,0.0,21.1,1017.3,26.1,74.0,160.0,0.483172,13.0
2022-06-21 10:00:00,0.0,21.7,1017.7,25.6,79.0,120.0,0.478792,7.6
2022-06-21 11:00:00,0.0,22.3,1018.1,25.6,82.0,130.0,0.474297,7.6
2022-06-21 12:00:00,0.0,22.3,1018.1,25.6,82.0,130.0,0.469686,7.6
2022-06-21 13:00:00,0.0,22.3,1019.0,28.3,70.0,100.0,0.474585,11.2
2022-06-21 14:00:00,0.0,21.7,1019.3,28.9,65.0,200.0,0.514523,9.4
2022-06-21 15:00:00,0.0,21.3,1018.7,31.7,54.0,160.0,0.548928,13.0
2022-06-21 16:00:00,0.0,21.3,1018.7,31.7,54.0,160.0,0.605521,13.0
2022-06-21 17:00:00,0.0,20.0,1018.6,31.7,50.0,100.0,0.652317,9.4
2022-06-21 18:00:00,0.0,18.1,1017.7,35.0,37.0,100.0,0.708391,9.4
2022-06-21 19:00:00,0.0,17.7,1016.9,35.0,36.0,90.0,0.748559,13.0
2022-06-21 20:00:00,0.0,16.3,1016.3,36.1,31.0,120.0,0.784405,16.6
2022-06-21 21:00:00,0.0,16.2,1015.5,37.2,29.0,110.0,0.827397,20.5
2022-06-21 22:00:00,0.0,16.2,1015.5,37.2,29.0,110.0,0.817139,20.5
2022-06-21 23:00:00,0.0,15.9,1014.7,35.6,31.0,110.0,0.914361,20.5
2022-06-22 00:00:00,0.0,16.3,1015.4,34.4,34.0,110.0,0.890272,20.5
2022-06-22 01:00:00,0.0,17.8,1016.0,32.8,41.0,130.0,0.883587,31.7
2022-06-22 02:00:00,0.0,17.8,1016.0,32.8,41.0,140.0,0.857596,35.3
2022-06-22 03:00:00,0.0,20.0,1018.0,29.4,57.0,150.0,0.816102,16.6
2022-06-22 04:00:00,0.0,21.8,1018.5,28.3,68.0,140.0,0.729253,18.4
2022-06-22 05:00:00,0.0,21.6,1018.5,27.8,69.0,140.0,0.660212,18.4
2022-06-22 06:00:00,0.0,21.7,1018.3,26.7,74.0,130.0,0.589269,14.8
2022-06-22 07:00:00,0.0,21.7,1018.3,26.7,74.0,130.0,0.540975,14.8
2022-06-22 08:00:00,0.0,21.8,1017.8,26.1,77.0,140.0,0.497176,11.2
2022-06-22 09:00:00,0.0,22.3,1017.6,25.6,82.0,90.0,0.452628,5.4
2022-06-22 10:00:00,0.0,22.3,1017.6,25.6,82.0,90.0,0.459774,5.4
2022-06-22 11:00:00,0.0,22.3,1017.7,25.0,85.0,120.0,0.479484,5.4
2022-06-22 12:00:00,0.0,22.8,1018.2,26.1,82.0,120.0,0.471704,14.8
2022-06-22 13:00:00,0.0,22.2,1019.3,27.2,74.0,160.0,0.505533,13.0
2022-06-22 14:00:00,0.0,21.7,1019.4,28.9,65.0,150.0,0.525127,11.2
2022-06-22 15:00:00,0.0,19.9,1019.4,30.6,53.0,150.0,0.545528,14.8
2022-06-22 16:00:00,0.0,18.2,1018.9,32.8,42.0,140.0,0.57976,22.3
2022-06-22 17:00:00,0.0,18.2,1018.9,32.8,42.0,140.0,0.635489,22.3
2022-06-22 18:00:00,0.0,19.0,1017.7,33.3,43.0,120.0,0.694502,5.4
2022-06-22 19:00:00,0.0,18.1,1016.8,35.0,37.0,148.0,0.735535,11.2
2022-06-22 20:00:00,0.0,17.8,1016.0,35.6,35.0,139.0,0.76896,11.2
2022-06-22 21:00:00,0.0,16.8,1015.1,36.1,32.0,135.0,0.782561,9.4
2022-06-22 22:00:00,0.0,16.8,1015.1,36.1,32.0,80.0,0.833564,9.4
2022-06-22 23:00:00,0.0,16.3,1013.8,36.1,31.0,90.0,0.893326,7.6
2022-06-23 00:00:00,0.0,16.8,1013.9,35.0,34.0,160.0,0.915399,18.4
2022-06-23 01:00:00,0.0,16.7,1014.2,33.9,36.0,160.0,0.897303,16.6
2022-06-23 02:00:00,0.0,16.7,1014.2,33.9,36.0,160.0,0.87621,16.6
2022-06-23 03:00:00,0.0,19.5,1015.2,31.1,50.0,170.0,0.831432,22.3
2022-06-23 04:00:00,0.0,19.4,1015.8,30.0,53.0,160.0,0.764926,24.1
2022-06-23 05:00:00,0.0,19.5,1015.8,28.3,59.0,180.0,0.69796,16.6
2022-06-23 06:00:00,0.0,19.5,1015.8,28.3,59.0,180.0,0.618603,16.6
2022-06-23 07:00:00,0.0,18.8,1015.6,27.8,58.0,190.0,0.544779,11.2
2022-06-23 08:00:00,0.0,17.7,1015.2,26.1,60.0,240.0,0.499827,7.6
2022-06-23 09:00:00,0.0,17.7,1015.2,26.1,60.0,240.0,0.464615,7.6
2022-06-23 10:00:00,0.0,19.0,1015.3,26.1,65.0,230.0,0.455164,7.6
2022-06-23 11:00:00,0.0,19.0,1015.3,26.1,65.0,230.0,0.465134,7.6
2022-06-23 12:00:00,0.0,19.0,1015.5,25.6,67.0,230.0,0.455337,5.4
2022-06-23 13:00:00,0.0,19.0,1016.0,28.3,57.0,190.0,0.484958,11.2
2022-06-23 14:00:00,0.0,17.7,1016.0,30.6,46.0,210.0,0.49124,11.2
2022-06-23 15:00:00,0.0,16.1,1015.4,31.7,39.0,0.0,0.546623,0.0
2022-06-23 16:00:00,0.0,16.3,1015.0,33.9,35.0,180.0,0.578319,9.4
2022-06-23 17:00:00,0.0,16.3,1015.0,33.9,35.0,180.0,0.646438,9.4
2022-06-23 18:00:00,0.0,16.3,1013.6,35.0,33.0,160.0,0.705394,7.6
2022-06-23 19:00:00,0.0,15.8,1012.4,36.7,29.0,160.0,0.758068,11.2
2022-06-23 20:00:00,0.0,15.8,1012.4,36.7,29.0,150.0,0.749942,11.2
2022-06-23 21:00:00,0.0,13.9,1010.9,37.2,25.0,120.0,0.837713,13.0
2022-06-23 22:00:00,0.0,13.9,1010.9,37.2,25.0,120.0,0.832238,13.0
2022-06-23 23:00:00,0.0,13.5,1009.9,36.7,25.0,130.0,0.902778,13.0
2022-06-24 00:00:00,0.0,13.0,1010.1,36.1,25.0,140.0,0.944733,20.5
2022-06-24 01:00:00,0.0,13.0,1010.1,36.1,25.0,140.0,0.922775,20.5
2022-06-24 02:00:00,0.0,14.4,1010.6,32.2,34.0,130.0,0.882088,14.8
2022-06-24 03:00:00,0.0,18.5,1011.6,31.1,47.0,140.0,0.835754,29.5
2022-06-24 04:00:00,0.0,18.8,1012.3,30.0,51.0,150.0,0.759682,20.5
2022-06-24 05:00:00,0.0,19.0,1012.4,28.9,55.0,180.0,0.685973,14.8
2022-06-24 06:00:00,0.0,20.1,1012.4,27.8,63.0,180.0,0.619525,13.0
2022-06-24 07:00:00,0.0,20.1,1012.4,27.8,63.0,180.0,0.588981,13.0
2022-06-24 08:00:00,0.0,20.7,1012.2,26.1,72.0,160.0,0.520689,13.0
2022-06-24 09:00:00,0.0,21.1,1012.2,25.6,76.0,190.0,0.486745,13.0
