DT,dwpt,prcp,pres,temp,rhum,wdir,wspd
2022-09-09 06:00:00,19.8,0.0,1014.5,25.0,73.0,58.0,13.3
2022-09-09 07:00:00,20.3,0.0,1015.4,24.2,79.0,59.0,9.4
2022-09-09 08:00:00,20.3,0.0,1015.7,24.0,80.0,66.0,8.3
2022-09-09 09:00:00,20.3,0.0,1015.7,23.8,81.0,66.0,7.6
2022-09-09 10:00:00,20.1,0.0,1015.0,23.6,81.0,61.0,7.2
2022-09-09 11:00:00,20.1,0.0,1014.4,23.6,81.0,58.0,7.6
2022-09-09 12:00:00,20.1,0.0,1013.8,23.6,81.0,60.0,7.6
2022-09-09 13:00:00,20.3,0.0,1013.3,23.4,83.0,52.0,8.6
2022-09-09 14:00:00,20.6,0.0,1013.2,23.3,85.0,45.0,8.3
2022-09-09 15:00:00,20.7,0.0,1013.1,23.4,85.0,47.0,8.3
2022-09-09 16:00:00,20.8,0.0,1013.3,23.3,86.0,48.0,8.3
2022-09-09 17:00:00,20.6,0.0,1013.4,23.7,83.0,50.0,11.2
2022-09-09 18:00:00,21.0,0.0,1013.5,25.3,77.0,56.0,10.8
2022-09-09 19:00:00,20.6,0.0,1013.5,27.5,66.0,70.0,11.5
2022-09-09 20:00:00,20.3,0.0,1013.6,29.1,59.0,81.0,13.7
2022-09-09 21:00:00,20.2,0.0,1013.5,29.9,56.0,82.0,13.3
2022-09-09 22:00:00,20.1,0.3,1012.6,30.4,54.0,86.0,16.2
2022-09-09 23:00:00,20.0,1.4,1012.0,30.0,55.0,86.0,14.0
2022-09-10 00:00:00,21.3,2.0,1011.5,28.3,66.0,80.0,13.7
2022-09-10 01:00:00,20.5,0.4,1011.0,29.9,57.0,83.0,10.1
2022-09-10 02:00:00,20.8,0.7,1011.1,27.5,67.0,69.0,10.1
2022-09-10 03:00:00,21.1,0.4,1011.3,27.0,70.0,64.0,6.1
2022-09-10 04:00:00,20.6,0.0,1011.6,27.0,68.0,72.0,7.2
2022-09-10 05:00:00,21.1,0.0,1012.2,25.9,75.0,69.0,9.4
2022-09-10 06:00:00,21.5,0.0,1012.8,24.8,82.0,56.0,10.1
2022-09-10 07:00:00,21.6,0.0,1013.6,24.5,84.0,53.0,9.0
2022-09-10 08:00:00,21.4,0.0,1014.1,24.1,85.0,60.0,8.3
2022-09-10 09:00:00,21.1,0.0,1013.4,24.0,84.0,56.0,7.9
2022-09-10 10:00:00,21.4,0.0,1013.5,23.9,86.0,51.0,7.2
2022-09-10 11:00:00,21.8,0.0,1012.9,23.7,89.0,52.0,6.5
2022-09-10 12:00:00,21.7,0.0,1012.6,23.8,88.0,65.0,6.5
2022-09-10 13:00:00,21.4,0.0,1012.1,23.7,87.0,60.0,7.6
2022-09-10 14:00:00,21.5,0.0,1011.8,23.6,88.0,66.0,6.5
2022-09-10 15:00:00,21.6,0.0,1011.9,23.3,90.0,60.0,5.0
2022-09-10 16:00:00,21.6,0.0,1012.1,23.2,91.0,64.0,5.8
2022-09-10 17:00:00,21.4,0.0,1012.6,24.3,84.0,66.0,9.0
2022-09-10 18:00:00,21.2,0.0,1013.2,26.0,75.0,83.0,10.4
2022-09-10 19:00:00,20.7,0.0,1013.6,27.6,66.0,96.0,11.2
2022-09-10 20:00:00,20.3,0.2,1013.7,28.8,60.0,99.0,12.6
2022-09-10 21:00:00,20.1,0.5,1013.9,29.2,58.0,105.0,12.6
2022-09-10 22:00:00,19.6,0.2,1013.5,29.9,54.0,122.0,10.1
2022-09-10 23:00:00,19.3,0.2,1013.0,29.6,54.0,133.0,8.6
2022-09-11 00:00:00,20.4,0.1,1012.6,28.7,61.0,149.0,9.4
2022-09-11 01:00:00,20.5,0.0,1012.2,28.8,61.0,153.0,8.6
2022-09-11 02:00:00,20.5,0.1,1012.2,27.9,64.0,135.0,3.2
2022-09-11 03:00:00,20.2,0.0,1012.3,27.6,64.0,334.0,1.4
2022-09-11 04:00:00,20.3,0.0,1012.6,26.9,67.0,39.0,2.5
2022-09-11 05:00:00,21.2,0.0,1013.1,25.3,78.0,86.0,3.2
2022-09-11 06:00:00,20.9,0.0,1014.0,25.0,78.0,68.0,6.1
2022-09-11 07:00:00,20.6,0.0,1015.0,24.7,78.0,65.0,6.1
2022-09-11 08:00:00,20.5,0.0,1015.4,24.2,80.0,60.0,5.8
2022-09-11 09:00:00,20.7,0.0,1015.4,23.8,83.0,58.0,5.4
2022-09-11 10:00:00,21.2,0.0,1015.0,23.5,87.0,74.0,6.1
2022-09-11 11:00:00,21.1,0.0,1014.8,23.0,89.0,66.0,5.4
2022-09-11 12:00:00,21.3,0.0,1014.4,22.8,91.0,59.0,5.0
2022-09-11 13:00:00,21.2,0.0,1014.1,22.6,92.0,64.0,4.7
2022-09-11 14:00:00,21.4,0.0,1014.2,22.6,93.0,67.0,5.0
2022-09-11 15:00:00,21.8,0.0,1014.2,22.6,95.0,79.0,4.3
2022-09-11 16:00:00,21.7,0.0,1014.9,22.4,96.0,64.0,3.6
2022-09-11 17:00:00,22.1,0.0,1015.6,23.3,93.0,54.0,6.1
2022-09-11 18:00:00,21.2,0.0,1016.2,26.0,75.0,98.0,7.2
2022-09-11 19:00:00,19.9,0.0,1016.6,27.8,62.0,125.0,9.7
2022-09-11 20:00:00,19.5,0.1,1017.1,28.3,59.0,142.0,15.1
2022-09-11 21:00:00,20.0,0.9,1017.1,28.0,62.0,144.0,14.8
2022-09-11 22:00:00,20.4,0.6,1016.7,28.7,61.0,149.0,14.0
2022-09-11 23:00:00,20.1,1.0,1016.5,28.1,62.0,150.0,12.2
2022-09-12 00:00:00,20.5,0.3,1016.2,27.4,66.0,154.0,7.9
2022-09-12 01:00:00,19.8,0.1,1015.2,27.7,62.0,197.0,4.0
2022-09-12 02:00:00,20.0,1.3,1015.2,26.9,66.0,190.0,4.7
2022-09-12 03:00:00,19.7,0.5,1015.6,26.6,66.0,198.0,3.2
2022-09-12 04:00:00,19.9,0.0,1016.0,26.5,67.0,71.0,4.0
2022-09-12 05:00:00,20.0,0.0,1016.6,25.4,72.0,61.0,7.9
2022-09-12 06:00:00,20.3,0.0,1017.5,25.0,75.0,58.0,7.6
2022-09-12 07:00:00,20.4,0.0,1018.3,24.5,78.0,60.0,7.2
2022-09-12 08:00:00,20.4,0.0,1018.8,24.1,80.0,60.0,7.2
2022-09-12 09:00:00,20.3,0.0,1018.9,24.0,80.0,56.0,6.8
2022-09-12 10:00:00,20.5,0.0,1018.9,23.6,83.0,61.0,6.5
2022-09-12 11:00:00,21.3,0.0,1018.4,24.0,85.0,79.0,7.2
2022-09-12 12:00:00,21.1,0.0,1017.9,23.8,85.0,78.0,7.2
2022-09-12 13:00:00,21.1,0.0,1017.4,23.6,86.0,73.0,7.6
2022-09-12 14:00:00,20.9,0.0,1017.4,23.4,86.0,69.0,7.9
2022-09-12 15:00:00,21.0,0.0,1017.6,23.3,87.0,68.0,8.3
2022-09-12 16:00:00,21.1,0.0,1017.6,23.4,87.0,80.0,8.3
2022-09-12 17:00:00,20.9,0.0,1018.3,24.2,82.0,81.0,11.9
2022-09-12 18:00:00,20.8,0.0,1018.7,25.8,74.0,82.0,13.0
2022-09-12 19:00:00,19.9,0.0,1019.0,27.6,63.0,90.0,13.0
2022-09-12 20:00:00,19.3,0.0,1019.3,29.0,56.0,96.0,14.0
2022-09-12 21:00:00,19.1,0.1,1019.0,30.0,52.0,100.0,14.0
2022-09-12 22:00:00,18.6,0.0,1018.2,30.5,49.0,99.0,12.6
2022-09-12 23:00:00,18.5,0.0,1017.8,31.1,47.0,97.0,10.8
2022-09-13 00:00:00,17.7,0.0,1017.3,31.0,45.0,92.0,10.1
2022-09-13 01:00:00,17.2,0.0,1017.0,30.5,45.0,82.0,10.1
2022-09-13 02:00:00,18.3,0.0,1016.6,29.5,51.0,74.0,5.4
2022-09-13 03:00:00,18.6,0.0,1017.0,28.5,55.0,76.0,8.3
2022-09-13 04:00:00,19.0,0.0,1017.4,27.2,61.0,67.0,11.9
2022-09-13 05:00:00,19.9,0.0,1018.0,25.8,70.0,65.0,11.5
2022-09-13 06:00:00,20.5,0.0,1018.6,25.2,75.0,64.0,10.8
2022-09-13 07:00:00,20.6,0.0,1019.2,25.1,76.0,62.0,9.4
2022-09-13 08:00:00,20.6,0.0,1019.4,24.9,77.0,65.0,9.0
2022-09-13 09:00:00,20.5,0.0,1019.2,24.6,78.0,69.0,9.0
2022-09-13 10:00:00,20.8,0.0,1018.9,24.3,81.0,66.0,9.4
2022-09-13 11:00:00,20.9,0.0,1018.5,24.2,82.0,70.0,9.4
2022-09-13 12:00:00,21.0,0.0,1017.9,23.9,84.0,70.0,9.4
2022-09-13 13:00:00,20.9,0.0,1017.4,23.6,85.0,65.0,9.0
2022-09-13 14:00:00,20.9,0.0,1017.1,23.4,86.0,63.0,9.4
2022-09-13 15:00:00,20.7,0.0,1016.8,23.2,86.0,60.0,9.4
2022-09-13 16:00:00,20.8,0.0,1017.3,23.1,87.0,56.0,9.0
2022-09-13 17:00:00,20.5,0.0,1017.6,24.2,80.0,58.0,10.8
2022-09-13 18:00:00,20.0,0.0,1017.7,26.4,68.0,61.0,12.2
2022-09-13 19:00:00,19.1,0.0,1017.9,28.1,58.0,69.0,13.7
2022-09-13 20:00:00,18.2,0.0,1017.9,29.4,51.0,74.0,14.4
2022-09-13 21:00:00,17.8,0.0,1017.7,30.4,47.0,76.0,14.8
2022-09-13 22:00:00,17.8,0.0,1017.1,31.1,45.0,79.0,15.1
2022-09-13 23:00:00,17.4,0.0,1016.7,31.1,44.0,80.0,15.8
2022-09-14 00:00:00,17.7,0.0,1015.9,30.6,46.0,80.0,16.6
2022-09-14 01:00:00,17.6,0.0,1015.0,30.5,46.0,76.0,16.9
2022-09-14 02:00:00,18.1,0.0,1014.7,29.6,50.0,73.0,17.3
2022-09-14 03:00:00,18.5,0.0,1015.0,28.4,55.0,69.0,17.6
2022-09-14 04:00:00,19.6,0.0,1015.3,26.5,66.0,63.0,13.3
2022-09-14 05:00:00,19.8,0.0,1015.7,25.7,70.0,61.0,12.6
2022-09-14 06:00:00,20.3,0.0,1016.4,25.5,73.0,62.0,13.0
2022-09-14 07:00:00,20.1,0.0,1016.7,25.5,72.0,68.0,13.0
2022-09-14 08:00:00,20.0,0.0,1017.0,25.4,72.0,69.0,11.9
2022-09-14 09:00:00,20.6,0.0,1016.6,24.7,78.0,69.0,8.3
2022-09-14 10:00:00,20.4,0.0,1016.6,24.5,78.0,67.0,7.2
2022-09-14 11:00:00,20.4,0.0,1016.3,24.3,79.0,68.0,7.2
2022-09-14 12:00:00,20.4,0.0,1015.9,24.1,80.0,69.0,6.5
2022-09-14 13:00:00,20.3,0.0,1015.7,24.0,80.0,67.0,7.2
2022-09-14 14:00:00,20.3,0.0,1015.0,23.8,81.0,60.0,7.9
2022-09-14 15:00:00,20.5,0.0,1015.1,23.6,83.0,59.0,7.6
2022-09-14 16:00:00,20.4,0.0,1015.3,23.7,82.0,61.0,8.3
2022-09-14 17:00:00,20.2,0.0,1015.7,24.3,78.0,67.0,10.1
2022-09-14 18:00:00,20.1,0.0,1015.9,26.0,70.0,77.0,10.4
2022-09-14 19:00:00,19.4,0.0,1016.1,27.9,60.0,90.0,11.9
2022-09-14 20:00:00,19.1,0.0,1016.0,29.4,54.0,99.0,11.2
2022-09-14 21:00:00,18.3,0.0,1015.8,30.5,48.0,100.0,10.1
2022-09-14 22:00:00,17.8,0.0,1015.2,30.8,46.0,105.0,8.6
2022-09-14 23:00:00,17.6,0.0,1014.8,30.5,46.0,97.0,6.5
2022-09-15 00:00:00,17.2,0.0,1014.4,30.5,45.0,90.0,9.0
2022-09-15 01:00:00,17.0,0.0,1013.8,30.3,45.0,54.0,4.7
2022-09-15 02:00:00,17.5,0.0,1013.7,29.7,48.0,20.0,4.0
2022-09-15 03:00:00,18.7,0.0,1014.2,28.3,56.0,350.0,3.6
2022-09-15 04:00:00,19.8,0.1,1014.5,26.9,65.0,51.0,4.0
2022-09-15 05:00:00,19.5,0.0,1015.2,25.6,69.0,55.0,8.3
2022-09-15 06:00:00,19.8,0.0,1015.9,25.2,72.0,65.0,8.3
2022-09-15 07:00:00,19.8,0.0,1016.6,24.3,76.0,63.0,7.6
2022-09-15 08:00:00,20.0,0.0,1016.9,23.9,79.0,62.0,7.6
2022-09-15 09:00:00,20.0,0.0,1016.7,23.7,80.0,67.0,6.8
2022-09-15 10:00:00,20.2,0.0,1016.4,24.1,79.0,70.0,7.2
2022-09-15 11:00:00,20.4,0.0,1016.1,23.7,82.0,74.0,7.2
2022-09-15 12:00:00,20.3,0.0,1015.7,23.2,84.0,66.0,5.8
2022-09-15 13:00:00,20.5,0.0,1015.2,22.8,87.0,51.0,5.8
2022-09-15 14:00:00,20.3,0.0,1015.0,22.2,89.0,48.0,5.4
2022-09-15 15:00:00,20.5,0.0,1014.8,22.6,88.0,57.0,6.1
2022-09-15 16:00:00,20.7,0.0,1015.3,22.4,90.0,56.0,6.5
2022-09-15 17:00:00,20.9,0.0,1015.7,24.0,83.0,58.0,7.9
2022-09-15 18:00:00,20.8,0.0,1016.5,26.2,72.0,78.0,9.7
2022-09-15 19:00:00,19.9,0.0,1016.9,28.1,61.0,98.0,9.7
2022-09-15 20:00:00,18.9,0.0,1016.9,29.8,52.0,115.0,8.3
2022-09-15 21:00:00,18.1,0.0,1016.8,30.7,47.0,146.0,6.8
2022-09-15 22:00:00,19.0,0.0,1016.1,29.9,52.0,179.0,7.2
2022-09-15 23:00:00,19.9,0.4,1016.0,29.0,58.0,194.0,7.2
2022-09-16 00:00:00,19.7,0.6,1015.5,28.2,60.0,199.0,4.0
2022-09-16 01:00:00,19.8,0.7,1014.9,28.6,59.0,223.0,10.1
2022-09-16 02:00:00,19.8,0.1,1014.7,28.6,59.0,199.0,8.6
2022-09-16 03:00:00,19.5,0.0,1014.6,28.0,60.0,167.0,8.3
2022-09-16 04:00:00,20.1,0.0,1015.0,27.2,65.0,131.0,6.8
2022-09-16 05:00:00,20.4,0.0,1015.7,26.5,69.0,89.0,6.8
2022-09-16 06:00:00,20.8,0.0,1016.6,26.2,72.0,73.0,8.3
2022-09-16 07:00:00,21.2,0.0,1017.3,25.7,76.0,70.0,7.6
2022-09-16 08:00:00,21.1,0.0,1017.7,25.0,79.0,63.0,6.5
2022-09-16 09:00:00,21.0,0.0,1017.4,24.5,81.0,54.0,6.8
2022-09-16 10:00:00,21.0,0.0,1017.3,24.1,83.0,47.0,6.1
2022-09-16 11:00:00,21.3,0.0,1016.8,23.6,87.0,56.0,5.8
2022-09-16 12:00:00,21.5,0.0,1016.3,23.0,91.0,51.0,5.4
2022-09-16 13:00:00,21.3,0.0,1015.8,22.7,92.0,44.0,5.0
2022-09-16 14:00:00,21.3,0.0,1015.6,22.1,95.0,46.0,5.4
2022-09-16 15:00:00,21.2,0.0,1015.7,21.9,96.0,50.0,5.4
2022-09-16 16:00:00,21.1,0.0,1016.1,21.8,96.0,48.0,5.4
2022-09-16 17:00:00,22.0,0.0,1016.2,23.0,94.0,49.0,6.1
2022-09-16 18:00:00,22.0,0.0,1016.7,25.9,79.0,116.0,8.3
2022-09-16 19:00:00,21.1,0.0,1017.0,27.5,68.0,140.0,11.5
2022-09-16 20:00:00,20.9,0.0,1017.1,28.1,65.0,147.0,14.4
2022-09-16 21:00:00,20.8,0.1,1016.9,28.5,63.0,151.0,14.8
2022-09-16 22:00:00,21.1,0.4,1016.3,28.3,65.0,164.0,11.9
2022-09-16 23:00:00,21.1,0.6,1016.1,28.0,66.0,155.0,7.9
2022-09-17 00:00:00,20.7,0.2,1015.8,28.1,64.0,170.0,9.0
2022-09-17 01:00:00,20.5,0.1,1015.5,28.2,63.0,176.0,8.3
2022-09-17 02:00:00,21.2,0.8,1015.6,25.8,76.0,138.0,5.8
2022-09-17 03:00:00,19.5,0.4,1014.7,28.6,58.0,221.0,1.8
2022-09-17 04:00:00,19.8,0.1,1015.0,27.5,63.0,164.0,3.6
2022-09-17 05:00:00,20.4,0.0,1015.5,26.5,69.0,142.0,4.0
2022-09-17 06:00:00,21.0,0.0,1016.4,25.8,75.0,132.0,6.1
2022-09-17 07:00:00,21.4,0.0,1017.1,25.5,78.0,119.0,5.8
2022-09-17 08:00:00,21.5,0.0,1017.2,24.2,85.0,352.0,2.9
2022-09-17 09:00:00,21.7,0.0,1017.2,23.6,89.0,8.0,3.6
2022-09-17 10:00:00,21.7,0.0,1016.9,23.1,92.0,28.0,4.0
2022-09-17 11:00:00,21.6,0.0,1016.4,22.8,93.0,37.0,4.0
2022-09-17 12:00:00,21.8,0.0,1016.2,22.6,95.0,48.0,3.6
2022-09-17 13:00:00,21.8,0.0,1016.0,22.5,96.0,42.0,3.2
2022-09-17 14:00:00,21.7,0.0,1015.8,22.4,96.0,39.0,2.5
2022-09-17 15:00:00,21.5,0.0,1015.9,22.2,96.0,43.0,2.5
2022-09-17 16:00:00,21.6,0.0,1016.3,22.3,96.0,43.0,3.6
2022-09-17 17:00:00,21.6,0.0,1017.0,22.8,93.0,50.0,4.7
2022-09-17 18:00:00,21.2,0.0,1017.3,25.7,76.0,79.0,2.9
2022-09-17 19:00:00,19.9,0.0,1017.3,27.8,62.0,116.0,5.8
2022-09-17 20:00:00,18.6,0.0,1017.1,29.5,52.0,124.0,10.4
2022-09-17 21:00:00,18.8,0.0,1016.8,30.0,51.0,136.0,12.6
2022-09-17 22:00:00,18.7,0.0,1016.4,30.3,50.0,133.0,12.2
2022-09-17 23:00:00,19.6,0.0,1016.4,29.6,55.0,150.0,8.3
2022-09-18 00:00:00,19.1,0.0,1015.7,29.4,54.0,138.0,4.3
2022-09-18 01:00:00,19.1,0.2,1015.3,29.1,55.0,80.0,0.7
2022-09-18 02:00:00,19.2,0.8,1015.1,29.2,55.0,173.0,0.0
2022-09-18 03:00:00,20.1,1.5,1015.4,27.2,65.0,332.0,2.5
2022-09-18 04:00:00,19.1,1.0,1015.7,27.8,59.0,90.0,7.2
2022-09-18 05:00:00,19.3,0.0,1016.0,26.2,66.0,80.0,9.4
2022-09-18 06:00:00,20.1,0.0,1016.7,25.5,72.0,79.0,8.6
2022-09-18 07:00:00,20.2,0.0,1017.3,24.7,76.0,73.0,6.1
2022-09-18 08:00:00,20.0,0.0,1017.3,24.3,77.0,75.0,7.2
2022-09-18 09:00:00,20.8,0.0,1016.9,24.5,80.0,76.0,7.2
2022-09-18 10:00:00,21.1,0.0,1016.6,24.4,82.0,79.0,7.2
2022-09-18 11:00:00,21.5,0.0,1016.2,24.4,84.0,69.0,7.6
2022-09-18 12:00:00,21.8,0.0,1015.7,24.1,87.0,66.0,7.6
2022-09-18 13:00:00,21.8,0.0,1015.3,23.5,90.0,68.0,6.8
2022-09-18 14:00:00,22.2,0.0,1014.6,23.4,93.0,78.0,9.0
2022-09-18 15:00:00,22.1,0.0,1015.0,23.3,93.0,73.0,6.8
2022-09-18 16:00:00,22.0,0.0,1015.5,23.4,92.0,64.0,6.5
2022-09-18 17:00:00,21.8,0.0,1015.9,24.3,86.0,60.0,9.0
2022-09-18 18:00:00,21.4,0.0,1016.5,26.0,76.0,81.0,10.4
2022-09-18 19:00:00,21.0,0.0,1017.1,27.2,69.0,87.0,16.6
2022-09-18 20:00:00,21.0,0.0,1017.0,28.2,65.0,87.0,17.6
2022-09-18 21:00:00,20.9,0.0,1016.7,28.9,62.0,86.0,14.8
2022-09-18 22:00:00,20.8,0.1,1016.2,30.0,58.0,100.0,15.5
2022-09-18 23:00:00,20.5,0.0,1015.4,30.2,56.0,94.0,16.6
2022-09-19 00:00:00,20.3,0.0,1014.6,30.0,56.0,96.0,18.4
2022-09-19 01:00:00,20.0,0.0,1014.0,30.0,55.0,97.0,18.7
2022-09-19 02:00:00,19.8,0.0,1014.2,29.5,56.0,93.0,18.4
2022-09-19 03:00:00,20.4,0.0,1014.5,28.4,62.0,83.0,17.6
2022-09-19 04:00:00,21.1,0.0,1014.9,27.0,70.0,72.0,15.5
2022-09-19 05:00:00,21.0,0.0,1015.3,25.8,75.0,66.0,14.4
2022-09-19 06:00:00,21.4,0.0,1016.0,25.3,79.0,68.0,13.3
2022-09-19 07:00:00,21.1,0.0,1016.8,25.0,79.0,71.0,13.0
2022-09-19 08:00:00,21.2,0.0,1017.0,24.7,81.0,74.0,12.2
2022-09-19 09:00:00,21.1,0.0,1016.7,24.4,82.0,73.0,11.5
2022-09-19 10:00:00,20.4,0.0,1016.4,24.3,79.0,74.0,11.9
2022-09-19 11:00:00,20.5,0.0,1015.9,24.0,81.0,69.0,11.5
2022-09-19 12:00:00,20.8,0.0,1015.3,23.9,83.0,69.0,11.5
2022-09-19 13:00:00,20.7,0.0,1014.8,23.8,83.0,68.0,11.2
2022-09-19 14:00:00,20.7,0.0,1014.8,23.6,84.0,68.0,11.2
